cbsa_code,cbsa_name,stco_code,stco_name,naics2_code,naics2_name,type,year,county_jobdensity
36260,"Ogden, UT",00000,Metro Total,00,Total,TOTAL,2014,2608.18383789062
36260,"Ogden, UT",49003,"Box Elder County, Utah",00,Total,EX,2014,1121.03942871094
36260,"Ogden, UT",49011,"Davis County, Utah",00,Total,UC,2014,2737.033203125
36260,"Ogden, UT",49029,"Morgan County, Utah",00,Total,EX,2014,11.7460021972656
36260,"Ogden, UT",49057,"Weber County, Utah",00,Total,MS,2014,2820.3310546875
36420,"Oklahoma City, OK",00000,Metro Total,00,Total,TOTAL,2014,4778.39501953125
36420,"Oklahoma City, OK",40017,"Canadian County, Oklahoma",00,Total,ES,2014,580.370239257812
36420,"Oklahoma City, OK",40027,"Cleveland County, Oklahoma",00,Total,ES,2014,1802.55676269531
36420,"Oklahoma City, OK",40051,"Grady County, Oklahoma",00,Total,EX,2014,478.785125732422
36420,"Oklahoma City, OK",40081,"Lincoln County, Oklahoma",00,Total,EX,2014,217.024993896484
36420,"Oklahoma City, OK",40083,"Logan County, Oklahoma",00,Total,EX,2014,124.757148742676
36420,"Oklahoma City, OK",40087,"McClain County, Oklahoma",00,Total,EX,2014,394.176177978516
36420,"Oklahoma City, OK",40109,"Oklahoma County, Oklahoma",00,Total,MS,2014,5969.16064453125
36540,"Omaha, NE-IA",00000,Metro Total,00,Total,TOTAL,2014,4788.37548828125
36540,"Omaha, NE-IA",19085,"Harrison County, Iowa",00,Total,EX,2014,161.530899047852
36540,"Omaha, NE-IA",19129,"Mills County, Iowa",00,Total,EX,2014,185.462997436523
36540,"Omaha, NE-IA",19155,"Pottawattamie County, Iowa",00,Total,ES,2014,2039.97473144531
36540,"Omaha, NE-IA",31025,"Cass County, Nebraska",00,Total,EX,2014,227.457244873047
36540,"Omaha, NE-IA",31055,"Douglas County, Nebraska",00,Total,MS,2014,6076.103515625
36540,"Omaha, NE-IA",31153,"Sarpy County, Nebraska",00,Total,MS,2014,1666.13525390625
36540,"Omaha, NE-IA",31155,"Saunders County, Nebraska",00,Total,EX,2014,311.426940917969
36540,"Omaha, NE-IA",31177,"Washington County, Nebraska",00,Total,EX,2014,884.173583984375
36740,"Orlando, FL",00000,Metro Total,00,Total,TOTAL,2014,5579.9921875
36740,"Orlando, FL",12069,"Lake County, Florida",00,Total,ES,2014,1266.23742675781
36740,"Orlando, FL",12095,"Orange County, Florida",00,Total,UC,2014,7149.21923828125
36740,"Orlando, FL",12097,"Osceola County, Florida",00,Total,ES,2014,1276.49938964844
36740,"Orlando, FL",12117,"Seminole County, Florida",00,Total,UC,2014,2446.236328125
37100,"Oxnard, CA",00000,Metro Total,00,Total,TOTAL,2014,4987.18017578125
37100,"Oxnard, CA",06111,"Ventura County, California",00,Total,MS,2014,4987.18017578125
37340,"Palm Bay, FL",00000,Metro Total,00,Total,TOTAL,2014,1678.76940917969
37340,"Palm Bay, FL",12009,"Brevard County, Florida",00,Total,UC,2014,1678.76940917969
37980,"Philadelphia, PA-NJ-DE-MD",00000,Metro Total,00,Total,TOTAL,2014,22890.70703125
37980,"Philadelphia, PA-NJ-DE-MD",10003,"New Castle County, Delaware",00,Total,MS,2014,9315.0751953125
37980,"Philadelphia, PA-NJ-DE-MD",24015,"Cecil County, Maryland",00,Total,ES,2014,664.08203125
37980,"Philadelphia, PA-NJ-DE-MD",34005,"Burlington County, New Jersey",00,Total,MS,2014,2069.98413085938
37980,"Philadelphia, PA-NJ-DE-MD",34007,"Camden County, New Jersey",00,Total,UC,2014,4084.61279296875
37980,"Philadelphia, PA-NJ-DE-MD",34015,"Gloucester County, New Jersey",00,Total,MS,2014,1251.533203125
37980,"Philadelphia, PA-NJ-DE-MD",34033,"Salem County, New Jersey",00,Total,ES,2014,250.154357910156
37980,"Philadelphia, PA-NJ-DE-MD",42017,"Bucks County, Pennsylvania",00,Total,MS,2014,1909.68957519531
37980,"Philadelphia, PA-NJ-DE-MD",42029,"Chester County, Pennsylvania",00,Total,MS,2014,2240.14697265625
37980,"Philadelphia, PA-NJ-DE-MD",42045,"Delaware County, Pennsylvania",00,Total,UC,2014,3674.13330078125
37980,"Philadelphia, PA-NJ-DE-MD",42091,"Montgomery County, Pennsylvania",00,Total,UC,2014,4184
37980,"Philadelphia, PA-NJ-DE-MD",42101,"Philadelphia County, Pennsylvania",00,Total,UC,2014,82661.1796875
38060,"Phoenix, AZ",00000,Metro Total,00,Total,TOTAL,2014,6627.64599609375
38060,"Phoenix, AZ",04013,"Maricopa County, Arizona",00,Total,MS,2014,6789.099609375
38060,"Phoenix, AZ",04021,"Pinal County, Arizona",00,Total,EX,2014,458.490203857422
38300,"Pittsburgh, PA",00000,Metro Total,00,Total,TOTAL,2014,20939.236328125
38300,"Pittsburgh, PA",42003,"Allegheny County, Pennsylvania",00,Total,UC,2014,32066.619140625
38300,"Pittsburgh, PA",42005,"Armstrong County, Pennsylvania",00,Total,EX,2014,999.534912109375
38300,"Pittsburgh, PA",42007,"Beaver County, Pennsylvania",00,Total,ES,2014,935.366882324219
38300,"Pittsburgh, PA",42019,"Butler County, Pennsylvania",00,Total,EX,2014,1839.46606445312
38300,"Pittsburgh, PA",42051,"Fayette County, Pennsylvania",00,Total,ES,2014,1589.78088378906
38300,"Pittsburgh, PA",42125,"Washington County, Pennsylvania",00,Total,ES,2014,1829.67468261719
38300,"Pittsburgh, PA",42129,"Westmoreland County, Pennsylvania",00,Total,ES,2014,1368.39038085938
38900,"Portland, OR-WA",00000,Metro Total,00,Total,TOTAL,2014,12314.341796875
38900,"Portland, OR-WA",41005,"Clackamas County, Oregon",00,Total,ES,2014,3335.80029296875
38900,"Portland, OR-WA",41009,"Columbia County, Oregon",00,Total,EX,2014,420.091674804688
38900,"Portland, OR-WA",41051,"Multnomah County, Oregon",00,Total,MS,2014,23003.935546875
38900,"Portland, OR-WA",41067,"Washington County, Oregon",00,Total,MS,2014,5403.63623046875
38900,"Portland, OR-WA",41071,"Yamhill County, Oregon",00,Total,EX,2014,1543.85217285156
38900,"Portland, OR-WA",53011,"Clark County, Washington",00,Total,ES,2014,3138.98046875
38900,"Portland, OR-WA",53059,"Skamania County, Washington",00,Total,EX,2014,47.149471282959
39300,"Providence, RI-MA",00000,Metro Total,00,Total,TOTAL,2014,6186.85498046875
39300,"Providence, RI-MA",44001,"Bristol County, Rhode Island",00,Total,UC,2014,1339.193359375
39300,"Providence, RI-MA",44003,"Kent County, Rhode Island",00,Total,MS,2014,2240.244140625
39300,"Providence, RI-MA",44005,"Newport County, Rhode Island",00,Total,MS,2014,3978.70581054688
39300,"Providence, RI-MA",44007,"Providence County, Rhode Island",00,Total,MS,2014,8722.6884765625
39300,"Providence, RI-MA",44009,"Washington County, Rhode Island",00,Total,ES,2014,1047.27758789062
39340,"Provo, UT",00000,Metro Total,00,Total,TOTAL,2014,3987.21435546875
39340,"Provo, UT",49023,"Juab County, Utah",00,Total,EX,2014,160.618347167969
39340,"Provo, UT",49049,"Utah County, Utah",00,Total,MS,2014,4043.33569335938
39580,"Raleigh, NC",00000,Metro Total,00,Total,TOTAL,2014,2965.0986328125
39580,"Raleigh, NC",37069,"Franklin County, North Carolina",00,Total,EX,2014,81.58642578125
39580,"Raleigh, NC",37101,"Johnston County, North Carolina",00,Total,EX,2014,343.551086425781
39580,"Raleigh, NC",37183,"Wake County, North Carolina",00,Total,MS,2014,3245.49194335938
40060,"Richmond, VA",00000,Metro Total,00,Total,TOTAL,2014,4886.81640625
40060,"Richmond, VA",51007,"Amelia County, Virginia",00,Total,EX,2014,17.8728103637695
40060,"Richmond, VA",51036,"Charles City County, Virginia",00,Total,EX,2014,18.1983890533447
40060,"Richmond, VA",51041,"Chesterfield County, Virginia",00,Total,MS,2014,1468.61865234375
40060,"Richmond, VA",51053,"Dinwiddie County, Virginia",00,Total,ES,2014,375.084503173828
40060,"Richmond, VA",51075,"Goochland County, Virginia",00,Total,EX,2014,564.462036132812
40060,"Richmond, VA",51085,"Hanover County, Virginia",00,Total,ES,2014,877.628723144531
40060,"Richmond, VA",51087,"Henrico County, Virginia",00,Total,MS,2014,4219.63427734375
40060,"Richmond, VA",51097,"King and Queen County, Virginia",00,Total,EX,2014,5.82316637039185
40060,"Richmond, VA",51101,"King William County, Virginia",00,Total,EX,2014,515.238525390625
40060,"Richmond, VA",51127,"New Kent County, Virginia",00,Total,EX,2014,25.1861953735352
40060,"Richmond, VA",51145,"Powhatan County, Virginia",00,Total,EX,2014,44.4247398376465
40060,"Richmond, VA",51149,"Prince George County, Virginia",00,Total,ES,2014,192.51611328125
40060,"Richmond, VA",51183,"Sussex County, Virginia",00,Total,EX,2014,18.703218460083
40060,"Richmond, VA",51570,"Colonial Heights city, Virginia",00,Total,UC,2014,2967.97778320312
40060,"Richmond, VA",51670,"Hopewell city, Virginia",00,Total,UC,2014,1544.05102539062
40060,"Richmond, VA",51730,"Petersburg city, Virginia",00,Total,UC,2014,997.405334472656
40060,"Richmond, VA",51760,"Richmond city, Virginia",00,Total,UC,2014,13441.310546875
40140,"Riverside, CA",00000,Metro Total,00,Total,TOTAL,2014,3159.98364257812
40140,"Riverside, CA",06065,"Riverside County, California",00,Total,MS,2014,2435.65942382812
40140,"Riverside, CA",06071,"San Bernardino County, California",00,Total,MS,2014,3844.2177734375
40380,"Rochester, NY",00000,Metro Total,00,Total,TOTAL,2014,7257.79833984375
40380,"Rochester, NY",36051,"Livingston County, New York",00,Total,EX,2014,322.064849853516
40380,"Rochester, NY",36055,"Monroe County, New York",00,Total,MS,2014,9028.423828125
40380,"Rochester, NY",36069,"Ontario County, New York",00,Total,EX,2014,1252.19543457031
40380,"Rochester, NY",36073,"Orleans County, New York",00,Total,EX,2014,422.664001464844
40380,"Rochester, NY",36117,"Wayne County, New York",00,Total,EX,2014,1526.65270996094
40380,"Rochester, NY",36123,"Yates County, New York",00,Total,EX,2014,513.342407226562
40900,"Sacramento, CA",00000,Metro Total,00,Total,TOTAL,2014,4467.94921875
40900,"Sacramento, CA",06017,"El Dorado County, California",00,Total,EX,2014,855.907775878906
40900,"Sacramento, CA",06061,"Placer County, California",00,Total,ES,2014,3209.68212890625
40900,"Sacramento, CA",06067,"Sacramento County, California",00,Total,UC,2014,5465.06494140625
40900,"Sacramento, CA",06113,"Yolo County, California",00,Total,ES,2014,2259.052734375
41180,"St. Louis, MO-IL",00000,Metro Total,00,Total,TOTAL,2014,7607.046875
41180,"St. Louis, MO-IL",17005,"Bond County, Illinois",00,Total,EX,2014,1993.66491699219
41180,"St. Louis, MO-IL",17013,"Calhoun County, Illinois",00,Total,EX,2014,21.1696872711182
41180,"St. Louis, MO-IL",17027,"Clinton County, Illinois",00,Total,EX,2014,347.914459228516
41180,"St. Louis, MO-IL",17083,"Jersey County, Illinois",00,Total,EX,2014,486.735229492188
41180,"St. Louis, MO-IL",17117,"Macoupin County, Illinois",00,Total,EX,2014,436.922912597656
41180,"St. Louis, MO-IL",17119,"Madison County, Illinois",00,Total,MS,2014,1915.13330078125
41180,"St. Louis, MO-IL",17133,"Monroe County, Illinois",00,Total,ES,2014,120.43669128418
41180,"St. Louis, MO-IL",17163,"St. Clair County, Illinois",00,Total,MS,2014,1289.83459472656
41180,"St. Louis, MO-IL",29071,"Franklin County, Missouri",00,Total,EX,2014,472.949371337891
41180,"St. Louis, MO-IL",29099,"Jefferson County, Missouri",00,Total,ES,2014,663.381408691406
41180,"St. Louis, MO-IL",29113,"Lincoln County, Missouri",00,Total,EX,2014,421.272308349609
41180,"St. Louis, MO-IL",29183,"St. Charles County, Missouri",00,Total,MS,2014,1658.99584960938
41180,"St. Louis, MO-IL",29189,"St. Louis County, Missouri",00,Total,UC,2014,6031.95361328125
41180,"St. Louis, MO-IL",29219,"Warren County, Missouri",00,Total,EX,2014,512.604736328125
41180,"St. Louis, MO-IL",29510,"St. Louis city, Missouri",00,Total,UC,2014,24463.427734375
41620,"Salt Lake City, UT",00000,Metro Total,00,Total,TOTAL,2014,5112.9853515625
41620,"Salt Lake City, UT",49035,"Salt Lake County, Utah",00,Total,UC,2014,5208.5888671875
41620,"Salt Lake City, UT",49045,"Tooele County, Utah",00,Total,EX,2014,310.098266601562
41700,"San Antonio, TX",00000,Metro Total,00,Total,TOTAL,2014,6050.98388671875
41700,"San Antonio, TX",48013,"Atascosa County, Texas",00,Total,EX,2014,259.078338623047
41700,"San Antonio, TX",48019,"Bandera County, Texas",00,Total,EX,2014,145.699249267578
41700,"San Antonio, TX",48029,"Bexar County, Texas",00,Total,ES,2014,6898.94873046875
41700,"San Antonio, TX",48091,"Comal County, Texas",00,Total,EX,2014,997.332336425781
41700,"San Antonio, TX",48187,"Guadalupe County, Texas",00,Total,EX,2014,728.471252441406
41700,"San Antonio, TX",48259,"Kendall County, Texas",00,Total,EX,2014,594.154602050781
41700,"San Antonio, TX",48325,"Medina County, Texas",00,Total,EX,2014,70.5673828125
41700,"San Antonio, TX",48493,"Wilson County, Texas",00,Total,EX,2014,87.414192199707
41740,"San Diego, CA",00000,Metro Total,00,Total,TOTAL,2014,7659.73876953125
41740,"San Diego, CA",06073,"San Diego County, California",00,Total,MS,2014,7659.73876953125
41860,"San Francisco, CA",00000,Metro Total,00,Total,TOTAL,2014,46886.17578125
41860,"San Francisco, CA",06001,"Alameda County, California",00,Total,UC,2014,12234.453125
41860,"San Francisco, CA",06013,"Contra Costa County, California",00,Total,UC,2014,6716.365234375
41860,"San Francisco, CA",06041,"Marin County, California",00,Total,MS,2014,3732.78784179688
41860,"San Francisco, CA",06075,"San Francisco County, California",00,Total,UC,2014,137041.71875
41860,"San Francisco, CA",06081,"San Mateo County, California",00,Total,UC,2014,9873.4482421875
41940,"San Jose, CA",00000,Metro Total,00,Total,TOTAL,2014,9944.9560546875
41940,"San Jose, CA",06069,"San Benito County, California",00,Total,EX,2014,615.107788085938
41940,"San Jose, CA",06085,"Santa Clara County, California",00,Total,UC,2014,10079.9189453125
42540,"Scranton, PA",00000,Metro Total,00,Total,TOTAL,2014,2502.65747070312
42540,"Scranton, PA",42069,"Lackawanna County, Pennsylvania",00,Total,MS,2014,3262.40356445312
42540,"Scranton, PA",42079,"Luzerne County, Pennsylvania",00,Total,MS,2014,2148.21484375
42540,"Scranton, PA",42131,"Wyoming County, Pennsylvania",00,Total,EX,2014,162.618545532227
42660,"Seattle, WA",00000,Metro Total,00,Total,TOTAL,2014,51100.73046875
42660,"Seattle, WA",53033,"King County, Washington",00,Total,MS,2014,63907.2421875
42660,"Seattle, WA",53053,"Pierce County, Washington",00,Total,MS,2014,5346.35986328125
42660,"Seattle, WA",53061,"Snohomish County, Washington",00,Total,MS,2014,33730.36328125
44060,"Spokane, WA",00000,Metro Total,00,Total,TOTAL,2014,5974.23095703125
44060,"Spokane, WA",53063,"Spokane County, Washington",00,Total,ES,2014,6166.86962890625
44060,"Spokane, WA",53065,"Stevens County, Washington",00,Total,EX,2014,643.068176269531
44700,"Stockton, CA",00000,Metro Total,00,Total,TOTAL,2014,2121.12133789062
44700,"Stockton, CA",06077,"San Joaquin County, California",00,Total,MS,2014,2121.12133789062
45060,"Syracuse, NY",00000,Metro Total,00,Total,TOTAL,2014,5514.5390625
45060,"Syracuse, NY",36053,"Madison County, New York",00,Total,EX,2014,456.831665039062
45060,"Syracuse, NY",36067,"Onondaga County, New York",00,Total,MS,2014,6466.54052734375
45060,"Syracuse, NY",36075,"Oswego County, New York",00,Total,EX,2014,1157.77001953125
45300,"Tampa, FL",00000,Metro Total,00,Total,TOTAL,2014,4824.8828125
45300,"Tampa, FL",12053,"Hernando County, Florida",00,Total,ES,2014,450.188781738281
45300,"Tampa, FL",12057,"Hillsborough County, Florida",00,Total,MS,2014,6113.80029296875
45300,"Tampa, FL",12101,"Pasco County, Florida",00,Total,MS,2014,1044.13269042969
45300,"Tampa, FL",12103,"Pinellas County, Florida",00,Total,UC,2014,4251.4482421875
45780,"Toledo, OH",00000,Metro Total,00,Total,TOTAL,2014,3292.39453125
45780,"Toledo, OH",39051,"Fulton County, Ohio",00,Total,EX,2014,809.891845703125
45780,"Toledo, OH",39095,"Lucas County, Ohio",00,Total,MS,2014,4348.994140625
45780,"Toledo, OH",39123,"Ottawa County, Ohio",00,Total,EX,2014,206.350463867188
45780,"Toledo, OH",39173,"Wood County, Ohio",00,Total,ES,2014,1099.80163574219
46060,"Tucson, AZ",00000,Metro Total,00,Total,TOTAL,2014,3462.89990234375
46060,"Tucson, AZ",04019,"Pima County, Arizona",00,Total,ES,2014,3462.89990234375
46140,"Tulsa, OK",00000,Metro Total,00,Total,TOTAL,2014,4449.17041015625
46140,"Tulsa, OK",40037,"Creek County, Oklahoma",00,Total,ES,2014,628.581115722656
46140,"Tulsa, OK",40111,"Okmulgee County, Oklahoma",00,Total,EX,2014,397.756378173828
46140,"Tulsa, OK",40113,"Osage County, Oklahoma",00,Total,EX,2014,198.776153564453
46140,"Tulsa, OK",40117,"Pawnee County, Oklahoma",00,Total,EX,2014,162.415344238281
46140,"Tulsa, OK",40131,"Rogers County, Oklahoma",00,Total,EX,2014,457.781585693359
46140,"Tulsa, OK",40143,"Tulsa County, Oklahoma",00,Total,ES,2014,5311.1484375
46140,"Tulsa, OK",40145,"Wagoner County, Oklahoma",00,Total,ES,2014,213.907485961914
46520,"Urban Honolulu, HI",00000,Metro Total,00,Total,TOTAL,2014,52504.98046875
46520,"Urban Honolulu, HI",15003,"Honolulu County, Hawaii",00,Total,UC,2014,52504.98046875
47260,"Virginia Beach, VA-NC",00000,Metro Total,00,Total,TOTAL,2014,5309.09765625
47260,"Virginia Beach, VA-NC",37029,"Camden County, North Carolina",00,Total,EX,2014,5.83366537094116
47260,"Virginia Beach, VA-NC",37053,"Currituck County, North Carolina",00,Total,EX,2014,30.0978698730469
47260,"Virginia Beach, VA-NC",37073,"Gates County, North Carolina",00,Total,EX,2014,6.96085071563721
47260,"Virginia Beach, VA-NC",51073,"Gloucester County, Virginia",00,Total,ES,2014,205.990875244141
47260,"Virginia Beach, VA-NC",51093,"Isle of Wight County, Virginia",00,Total,EX,2014,162.074615478516
47260,"Virginia Beach, VA-NC",51095,"James City County, Virginia",00,Total,ES,2014,1591.39294433594
47260,"Virginia Beach, VA-NC",51115,"Mathews County, Virginia",00,Total,EX,2014,17.7224979400635
47260,"Virginia Beach, VA-NC",51175,"Southampton County, Virginia",00,Total,EX,2014,12.8632497787476
47260,"Virginia Beach, VA-NC",51199,"York County, Virginia",00,Total,MS,2014,594.697082519531
47260,"Virginia Beach, VA-NC",51550,"Chesapeake city, Virginia",00,Total,MS,2014,2823.81005859375
47260,"Virginia Beach, VA-NC",51620,"Franklin city, Virginia",00,Total,EX,2014,823.894836425781
47260,"Virginia Beach, VA-NC",51650,"Hampton city, Virginia",00,Total,UC,2014,2452.51098632812
47260,"Virginia Beach, VA-NC",51700,"Newport News city, Virginia",00,Total,UC,2014,10024.865234375
47260,"Virginia Beach, VA-NC",51710,"Norfolk city, Virginia",00,Total,UC,2014,10903.669921875
47260,"Virginia Beach, VA-NC",51735,"Poquoson city, Virginia",00,Total,UC,2014,340.359375
47260,"Virginia Beach, VA-NC",51740,"Portsmouth city, Virginia",00,Total,UC,2014,3510.76513671875
47260,"Virginia Beach, VA-NC",51800,"Suffolk city, Virginia",00,Total,EX,2014,939.488342285156
47260,"Virginia Beach, VA-NC",51810,"Virginia Beach city, Virginia",00,Total,UC,2014,3774.328125
47260,"Virginia Beach, VA-NC",51830,"Williamsburg city, Virginia",00,Total,UC,2014,3144.26733398438
48620,"Wichita, KS",00000,Metro Total,00,Total,TOTAL,2014,2973.09204101562
48620,"Wichita, KS",20015,"Butler County, Kansas",00,Total,EX,2014,493.303192138672
48620,"Wichita, KS",20079,"Harvey County, Kansas",00,Total,EX,2014,506.909606933594
48620,"Wichita, KS",20173,"Sedgwick County, Kansas",00,Total,ES,2014,3322.49243164062
48620,"Wichita, KS",20191,"Sumner County, Kansas",00,Total,EX,2014,246.466339111328
49180,"Winston, NC",00000,Metro Total,00,Total,TOTAL,2014,4446.009765625
49180,"Winston, NC",37057,"Davidson County, North Carolina",00,Total,ES,2014,455.707214355469
49180,"Winston, NC",37059,"Davie County, North Carolina",00,Total,EX,2014,216.088150024414
49180,"Winston, NC",37067,"Forsyth County, North Carolina",00,Total,MS,2014,5979.58203125
49180,"Winston, NC",37169,"Stokes County, North Carolina",00,Total,EX,2014,145.043869018555
49180,"Winston, NC",37197,"Yadkin County, North Carolina",00,Total,EX,2014,98.9975128173828
49660,"Youngstown, OH-PA",00000,Metro Total,00,Total,TOTAL,2014,1668.86108398438
49660,"Youngstown, OH-PA",39099,"Mahoning County, Ohio",00,Total,MS,2014,1965.15991210938
49660,"Youngstown, OH-PA",39155,"Trumbull County, Ohio",00,Total,ES,2014,1473.54272460938
49660,"Youngstown, OH-PA",42085,"Mercer County, Pennsylvania",00,Total,ES,2014,1375.1650390625
99999,U.S. 94 metro areas,00000,Metro Total,00,Total,TOTAL,2014,25316.11328125
10420,"Akron, OH",00000,Metro Total,00,Total,TOTAL,2015,2709.666015625
10420,"Akron, OH",39133,"Portage County, Ohio",00,Total,ES,2015,762.293273925781
10420,"Akron, OH",39153,"Summit County, Ohio",00,Total,MS,2015,3070.49096679688
10580,"Albany, NY",00000,Metro Total,00,Total,TOTAL,2015,7253.47265625
10580,"Albany, NY",36001,"Albany County, New York",00,Total,MS,2015,10457.2548828125
10580,"Albany, NY",36083,"Rensselaer County, New York",00,Total,ES,2015,3903.78295898438
10580,"Albany, NY",36091,"Saratoga County, New York",00,Total,ES,2015,2615.05737304688
10580,"Albany, NY",36093,"Schenectady County, New York",00,Total,MS,2015,6838.52197265625
10580,"Albany, NY",36095,"Schoharie County, New York",00,Total,EX,2015,413.771636962891
10740,"Albuquerque, NM",00000,Metro Total,00,Total,TOTAL,2015,5325.80078125
10740,"Albuquerque, NM",35001,"Bernalillo County, New Mexico",00,Total,MS,2015,5830.19580078125
10740,"Albuquerque, NM",35043,"Sandoval County, New Mexico",00,Total,ES,2015,1582.33618164062
10740,"Albuquerque, NM",35057,"Torrance County, New Mexico",00,Total,EX,2015,12.0102472305298
10740,"Albuquerque, NM",35061,"Valencia County, New Mexico",00,Total,EX,2015,324.3037109375
10900,"Allentown, PA-NJ",00000,Metro Total,00,Total,TOTAL,2015,4153.99853515625
10900,"Allentown, PA-NJ",34041,"Warren County, New Jersey",00,Total,ES,2015,1024.89086914062
10900,"Allentown, PA-NJ",42025,"Carbon County, Pennsylvania",00,Total,ES,2015,1031.95178222656
10900,"Allentown, PA-NJ",42077,"Lehigh County, Pennsylvania",00,Total,MS,2015,5702.8740234375
10900,"Allentown, PA-NJ",42095,"Northampton County, Pennsylvania",00,Total,MS,2015,2774.44775390625
12060,"Atlanta, GA",00000,Metro Total,00,Total,TOTAL,2015,8640.875
12060,"Atlanta, GA",13013,"Barrow County, Georgia",00,Total,EX,2015,403.388671875
12060,"Atlanta, GA",13015,"Bartow County, Georgia",00,Total,EX,2015,617.442443847656
12060,"Atlanta, GA",13035,"Butts County, Georgia",00,Total,EX,2015,282.862335205078
12060,"Atlanta, GA",13045,"Carroll County, Georgia",00,Total,EX,2015,1800.11999511719
12060,"Atlanta, GA",13057,"Cherokee County, Georgia",00,Total,ES,2015,535.165832519531
12060,"Atlanta, GA",13063,"Clayton County, Georgia",00,Total,UC,2015,1818.46984863281
12060,"Atlanta, GA",13067,"Cobb County, Georgia",00,Total,UC,2015,5402.72802734375
12060,"Atlanta, GA",13077,"Coweta County, Georgia",00,Total,ES,2015,674.320983886719
12060,"Atlanta, GA",13085,"Dawson County, Georgia",00,Total,EX,2015,627.783142089844
12060,"Atlanta, GA",13089,"DeKalb County, Georgia",00,Total,UC,2015,8173.841796875
12060,"Atlanta, GA",13097,"Douglas County, Georgia",00,Total,MS,2015,1344.97485351562
12060,"Atlanta, GA",13113,"Fayette County, Georgia",00,Total,MS,2015,803.539611816406
12060,"Atlanta, GA",13117,"Forsyth County, Georgia",00,Total,ES,2015,1593.87561035156
12060,"Atlanta, GA",13121,"Fulton County, Georgia",00,Total,UC,2015,18938.701171875
12060,"Atlanta, GA",13135,"Gwinnett County, Georgia",00,Total,UC,2015,2526.6015625
12060,"Atlanta, GA",13143,"Haralson County, Georgia",00,Total,EX,2015,66.0358047485352
12060,"Atlanta, GA",13149,"Heard County, Georgia",00,Total,EX,2015,9.10294532775879
12060,"Atlanta, GA",13151,"Henry County, Georgia",00,Total,ES,2015,672.893798828125
12060,"Atlanta, GA",13159,"Jasper County, Georgia",00,Total,EX,2015,12.3565511703491
12060,"Atlanta, GA",13171,"Lamar County, Georgia",00,Total,EX,2015,121.579216003418
12060,"Atlanta, GA",13199,"Meriwether County, Georgia",00,Total,EX,2015,70.0084609985352
12060,"Atlanta, GA",13211,"Morgan County, Georgia",00,Total,EX,2015,64.9418487548828
12060,"Atlanta, GA",13217,"Newton County, Georgia",00,Total,ES,2015,1290.19055175781
12060,"Atlanta, GA",13223,"Paulding County, Georgia",00,Total,ES,2015,363.410369873047
12060,"Atlanta, GA",13227,"Pickens County, Georgia",00,Total,EX,2015,161.73063659668
12060,"Atlanta, GA",13231,"Pike County, Georgia",00,Total,EX,2015,16.8315181732178
12060,"Atlanta, GA",13247,"Rockdale County, Georgia",00,Total,MS,2015,927.75732421875
12060,"Atlanta, GA",13255,"Spalding County, Georgia",00,Total,ES,2015,693.947631835938
12060,"Atlanta, GA",13297,"Walton County, Georgia",00,Total,EX,2015,232.814331054688
12260,"Augusta, GA-SC",00000,Metro Total,00,Total,TOTAL,2015,2221.24682617188
12260,"Augusta, GA-SC",13033,"Burke County, Georgia",00,Total,EX,2015,185.0078125
12260,"Augusta, GA-SC",13073,"Columbia County, Georgia",00,Total,ES,2015,1015.61663818359
12260,"Augusta, GA-SC",13181,"Lincoln County, Georgia",00,Total,EX,2015,26.5345630645752
12260,"Augusta, GA-SC",13189,"McDuffie County, Georgia",00,Total,EX,2015,204.79963684082
12260,"Augusta, GA-SC",13245,"Richmond County, Georgia",00,Total,EX,2015,3992.13427734375
12260,"Augusta, GA-SC",45003,"Aiken County, South Carolina",00,Total,ES,2015,772.646850585938
12260,"Augusta, GA-SC",45037,"Edgefield County, South Carolina",00,Total,EX,2015,38.1658706665039
12420,"Austin, TX",00000,Metro Total,00,Total,TOTAL,2015,7501.5849609375
12420,"Austin, TX",48021,"Bastrop County, Texas",00,Total,EX,2015,287.101837158203
12420,"Austin, TX",48055,"Caldwell County, Texas",00,Total,EX,2015,278.639709472656
12420,"Austin, TX",48209,"Hays County, Texas",00,Total,EX,2015,1270.37561035156
12420,"Austin, TX",48453,"Travis County, Texas",00,Total,ES,2015,9062.3818359375
12420,"Austin, TX",48491,"Williamson County, Texas",00,Total,ES,2015,4253.11669921875
12540,"Bakersfield, CA",00000,Metro Total,00,Total,TOTAL,2015,2263.28173828125
12540,"Bakersfield, CA",06029,"Kern County, California",00,Total,ES,2015,2263.28173828125
12580,"Baltimore, MD",00000,Metro Total,00,Total,TOTAL,2015,12396.8798828125
12580,"Baltimore, MD",24003,"Anne Arundel County, Maryland",00,Total,MS,2015,3165.89404296875
12580,"Baltimore, MD",24005,"Baltimore County, Maryland",00,Total,MS,2015,4215.7900390625
12580,"Baltimore, MD",24013,"Carroll County, Maryland",00,Total,ES,2015,1505.43603515625
12580,"Baltimore, MD",24025,"Harford County, Maryland",00,Total,MS,2015,1557.78515625
12580,"Baltimore, MD",24027,"Howard County, Maryland",00,Total,MS,2015,4242.35302734375
12580,"Baltimore, MD",24035,"Queen Anne's County, Maryland",00,Total,EX,2015,168.718231201172
12580,"Baltimore, MD",24510,"Baltimore city, Maryland",00,Total,UC,2015,39584.62890625
