cbsa_code,rank_year_range,count,prosperity_rank,growth_rank,inclusion_rank,racial_inclusion_rank,value_year,average_annual_wage,output_per_job,output_per_person,employment_at_firms_0_5_years_old,jobs,real_gdp,employment_to_population_ratio,median_income,relative_income_poverty,gap_in_employment_to_population_ratio,gap_in_median_income,gap_in_relative_income_poverty
16460,NA,NA,NA,NA,NA,NA,2017,37574.2115682236,109537.078128954,38888.586429743,NA,13456.2216560578,1473955202.86012,NA,NA,NA,NA,NA,NA
16500,NA,NA,NA,NA,NA,NA,2017,40180.8520524246,99545.8368755005,33978.6053213228,NA,26692.496838925,2657126936.12744,NA,NA,NA,NA,NA,NA
16540,NA,NA,NA,NA,NA,NA,2017,41585.3148223754,100789.884302258,39468.5154007454,4199,60396.80516016,6087387004.31857,0.7641887,35548.55,0.2423556,0.1655502,2241.52,0.0730024
16580,NA,NA,NA,NA,NA,NA,2017,41690.2776937776,103195.009917064,45171.2065732902,6039,104670.948811502,10801519600.6314,0.6649733,27086.25,0.3230018,0.1464298,19076.89,0.2011729
16620,NA,NA,NA,NA,NA,NA,2017,45613.9318444609,111633.57988655,56883.6959180312,6336,109252.123952274,12196205707.0014,0.6430691,29527.4,0.2551865,0.0395651,6686.541,0.1081021
16660,NA,NA,NA,NA,NA,NA,2017,35664.6095404665,85377.6570366816,40738.6529968801,NA,30007.050555558,2561931671.0148,NA,NA,NA,NA,NA,NA
16820,NA,NA,NA,NA,NA,NA,2017,50313.4244622223,109724.523885229,56851.0324009324,11297,121134.02681076,13291373418.1112,0.7202094,35888.79,0.2732086,0.1235724,13963.3,0.0982339
16940,NA,NA,NA,NA,NA,NA,2017,46490.9263567756,125354.032283194,64792.8935929612,3301,50823.182408064,6370890848.31509,0.7671468,27774.8,0.2755188,0.0131235,685.9551,0.0094177
17020,NA,NA,NA,NA,NA,NA,2017,40385.3545652141,102890.778027345,38597.7638017421,8967,86015.829823005,8850235653.15666,0.6528525,25251.58,0.2907164,0.0231637,4269.898,0.0014957
17060,NA,NA,NA,NA,NA,NA,2017,43305.4373295362,108692.020738619,40608.5750819781,NA,28885.016066294,3139570765.31297,NA,NA,NA,NA,NA,NA
17200,NA,NA,NA,NA,NA,NA,2017,48616.8414991032,109808.320394437,52933.140228093,NA,104381.738509419,11461983385.5706,NA,NA,NA,NA,NA,NA
17220,NA,NA,NA,NA,NA,NA,2017,46532.5902252687,114174.583711208,51644.3857185591,NA,42202.6748449996,4818472831.92728,NA,NA,NA,NA,NA,NA
17260,NA,NA,NA,NA,NA,NA,2017,34293.3154234588,80404.1257642179,28783.6821361746,NA,8288.8455019752,666457376.180986,NA,NA,NA,NA,NA,NA
17300,NA,NA,NA,NA,NA,NA,2017,43726.9286211984,112256.512499675,46073.228185625,7947,116989.249140667,13132805108.4869,0.7044303,30018.78,0.241592,0.0124385,419.1133,1.5e-5
17340,NA,NA,NA,NA,NA,NA,2017,37183.1860222202,106593.701123302,27988.5815518018,NA,16869.237032093,1798154410.37706,NA,NA,NA,NA,NA,NA
17380,NA,NA,NA,NA,NA,NA,2017,33710.332990282,81588.1678069921,31203.7134316635,NA,12217.490015618,996802625.574492,NA,NA,NA,NA,NA,NA
17420,NA,NA,NA,NA,NA,NA,2017,38777.0187902868,99282.5208453185,38360.4576856135,3380,47260.444867647,4692136102.73119,0.6694567,27827.88,0.2700242,0.1071903,8171.33,0.0726351
17500,NA,NA,NA,NA,NA,NA,2017,37382.2217667594,82758.7762244831,28551.0499086827,NA,13919.3601357874,1151949210.66562,NA,NA,NA,NA,NA,NA
17540,NA,NA,NA,NA,NA,NA,2017,39384.6577204342,110700.172434261,51354.7822232388,NA,21808.351868179,2414188312.31446,NA,NA,NA,NA,NA,NA
17580,NA,NA,NA,NA,NA,NA,2017,42839.770167884,112342.2892695,52819.129577417,NA,23419.7335626541,2631026482.51029,NA,NA,NA,NA,NA,NA
17660,NA,NA,NA,NA,NA,NA,2017,37992.0101387101,97271.7216304336,38286.9911568631,6876,62047.286958948,6035446424.99442,0.7007636,30115.13,0.2294139,0.1206636,578.4746,0.0366076
17700,NA,NA,NA,NA,NA,NA,2017,34648.3583303543,106526.829161556,49057.925370265,NA,14992.7471879612,1597129818.35435,NA,NA,NA,NA,NA,NA
17740,NA,NA,NA,NA,NA,NA,2017,40038.2114917312,97008.5199061289,31748.9995326963,NA,14207.2476834818,1378224069.71435,NA,NA,NA,NA,NA,NA
17780,NA,NA,NA,NA,NA,NA,2017,38528.7266329658,84567.308571065,39228.60909596,12945,119700.0043705,10122707205.5579,0.6233294,23925.15,0.3118552,0.020115,2929.303,0.1108778
17860,NA,NA,NA,NA,NA,NA,2017,41572.9778018707,90824.5823843902,50727.9810753801,7093,99569.165933686,9043327914.28908,0.7400258,26596.62,0.3162057,0.0473665,6481.355,0.0996568
17980,NA,NA,NA,NA,NA,NA,2017,44191.8186921975,110359.030601955,50221.3908874291,9386,138256.116456232,15257810986.9007,0.6440943,25713.94,0.2532688,0.1339697,9358.783,0.11668
18020,NA,NA,NA,NA,NA,NA,2017,51059.0388765218,111767.50478192,71049.3596791095,2647,52151.9155272137,5828889468.07415,0.7191542,31587.54,0.2738394,0.023809,8462.809,0.0802081
18060,NA,NA,NA,NA,NA,NA,2017,40821.207185174,96633.4999183536,44976.2002695948,NA,27546.983100119,2661961389.15624,NA,NA,NA,NA,NA,NA
18100,NA,NA,NA,NA,NA,NA,2017,40750.1128056013,110412.546492049,65985.1233898659,NA,19826.156881695,2189056468.4588,NA,NA,NA,NA,NA,NA
18180,NA,NA,NA,NA,NA,NA,2017,49805.5281102783,114764.8733401,63572.8926103833,NA,82656.761321379,9486092743.75095,NA,NA,NA,NA,NA,NA
18220,NA,NA,NA,NA,NA,NA,2017,34817.4813144965,90495.6544627316,25709.3493731388,NA,6593.5573718284,596688289.601179,NA,NA,NA,NA,NA,NA
18260,NA,NA,NA,NA,NA,NA,2017,36177.5810313005,90898.5651964184,36207.712989596,NA,44359.331007562,4032199541.66038,NA,NA,NA,NA,NA,NA
18300,NA,NA,NA,NA,NA,NA,2017,37783.0118517471,90967.697913661,33598.0321961144,NA,23596.409826515,2146511080.94536,NA,NA,NA,NA,NA,NA
18380,NA,NA,NA,NA,NA,NA,2017,35356.5034365512,93354.9730502147,34408.0715705056,NA,8379.8633288258,782301915.227015,NA,NA,NA,NA,NA,NA
18420,NA,NA,NA,NA,NA,NA,2017,34590.7555683726,80256.2366195152,31571.9541609815,NA,14638.0202189104,1174792414.33012,NA,NA,NA,NA,NA,NA
18460,NA,NA,NA,NA,NA,NA,2017,35437.9135437388,91463.5116688191,30608.4279299415,NA,14914.426339687,1364125807.5537,NA,NA,NA,NA,NA,NA
18500,NA,NA,NA,NA,NA,NA,2017,54601.4828148489,127107.192925516,49737.1141157809,NA,37674.807962974,4788739084.1815,NA,NA,NA,NA,NA,NA
18580,NA,NA,NA,NA,NA,NA,2017,46365.443547262,123957.715130146,53890.3938098042,19360,197379.16181428,24466669912.8016,0.6777019,29528.21,0.2735202,0.0336251,11576.71,0.0634434
18620,NA,NA,NA,NA,NA,NA,2017,36461.1226037776,99973.2655629992,34861.2923793151,NA,16982.33813414,1697779800.16503,NA,NA,NA,NA,NA,NA
18660,NA,NA,NA,NA,NA,NA,2017,39014.2845852124,94113.305188492,37291.4230518826,NA,18934.707886289,1782007941.95726,NA,NA,NA,NA,NA,NA
18700,NA,NA,NA,NA,NA,NA,2017,47558.4750842894,102624.279600351,45707.5181598636,3471,40508.391389902,4157144484.15775,NA,NA,NA,NA,NA,NA
18740,NA,NA,NA,NA,NA,NA,2017,36958.460149444,111493.720281637,32659.4473575319,NA,10704.7001500964,1193506844.23364,NA,NA,NA,NA,NA,NA
18780,NA,NA,NA,NA,NA,NA,2017,47037.860592563,146193.764085525,54609.2109888231,NA,4904.9530530915,717073549.494236,NA,NA,NA,NA,NA,NA
18820,NA,NA,NA,NA,NA,NA,2017,42165.296001839,105580.649926568,42976.1322557081,NA,15681.4292799171,1655655495.15115,NA,NA,NA,NA,NA,NA
18860,NA,NA,NA,NA,NA,NA,2017,38028.4952246093,93959.3108159075,28508.2215389855,NA,8334.6806066967,783120845.675932,NA,NA,NA,NA,NA,NA
18880,NA,NA,NA,NA,NA,NA,2017,45656.0587212025,115524.54981108,54403.5928766362,14739,127784.071323755,14762197312.7037,0.7325656,31414.02,0.2185066,0.0228741,2323.908,0.0111086
18900,NA,NA,NA,NA,NA,NA,2017,33773.059418375,95989.8711686923,29767.9937135662,NA,18321.032325582,1758633532.61006,NA,NA,NA,NA,NA,NA
18980,NA,NA,NA,NA,NA,NA,2017,36994.2577163014,89552.5322278591,32918.432664636,NA,30419.7416576735,2724164895.16195,NA,NA,NA,NA,NA,NA
19000,NA,NA,NA,NA,NA,NA,2017,34773.5583931776,76078.5217179801,25474.7660307622,NA,14389.4373328921,1094727120.63995,NA,NA,NA,NA,NA,NA
19060,NA,NA,NA,NA,NA,NA,2017,38720.6625976973,91637.9388371739,36072.3735787657,2714,38906.2132196078,3565285187.40446,0.6227655,27562.02,0.2624354,0.4239065,16924.6,0.2580668
19140,NA,NA,NA,NA,NA,NA,2017,42331.2596790883,94266.5330458203,43094.3014936661,3622,66031.291346204,6224540907.74513,0.6679085,29509.25,0.2026539,0.0291774,10241.91,0.0205274
19180,NA,NA,NA,NA,NA,NA,2017,41918.1004770371,106384.856118897,38408.6909772947,1481,28127.901042661,2992382705.35005,NA,NA,NA,NA,NA,NA
19220,NA,NA,NA,NA,NA,NA,2017,36602.0993111062,83335.4398275028,29769.5697511952,NA,19425.9393893032,1618869203.06999,NA,NA,NA,NA,NA,NA
19260,NA,NA,NA,NA,NA,NA,2017,34723.5755810541,83044.1431821083,32776.5495132809,NA,40411.342967397,3355925351.5658,NA,NA,NA,NA,NA,NA
19300,NA,NA,NA,NA,NA,NA,2017,34900.2616544898,86416.7531825483,30853.3169071272,9588,75914.435867205,6560279067.32864,0.6900942,30856.81,0.2561168,1.629e-4,8381.18,0.0763336
19340,NA,NA,NA,NA,NA,NA,2017,47690.0298973749,109612.031217343,54437.8706336483,11259,189847.624489033,20809583742.0303,0.7582327,32024.85,0.2817689,0.0426694,10528.41,0.0715095
19420,NA,NA,NA,NA,NA,NA,2017,42760.7364050023,100942.651827846,35242.6422922147,NA,11413.5818537805,1152117219.17479,NA,NA,NA,NA,NA,NA
19460,NA,NA,NA,NA,NA,NA,2017,42179.0001874429,113263.939565685,40332.0769115349,5091,54078.21366457,6125111524.32406,0.6474295,25319.17,0.2433566,0.084633,7641.434,0.0695369
19500,NA,NA,NA,NA,NA,NA,2017,49127.7568798815,120449.368889418,59171.339406947904,3044,51975.2568097059,6260386880.59449,0.6753501,28010.45,0.2841648,0.1415235,15933.43,0.2466843
19540,NA,NA,NA,NA,NA,NA,2017,36803.4283198341,100017.254870414,40140.695701708,NA,14243.8765490528,1424633431.14932,NA,NA,NA,NA,NA,NA
19580,NA,NA,NA,NA,NA,NA,2017,42291.7914856191,107925.178543873,45753.4297532991,NA,16175.7236746863,1745767865.66688,NA,NA,NA,NA,NA,NA
19620,NA,NA,NA,NA,NA,NA,2017,38624.5107219879,91877.8448617895,35986.8340106657,NA,19272.678523952,1770732167.49481,NA,NA,NA,NA,NA,NA
19700,NA,NA,NA,NA,NA,NA,2017,33771.440288099,84345.5388288032,27372.8686584611,NA,7814.09355741,659083931.558426,NA,NA,NA,NA,NA,NA
19760,NA,NA,NA,NA,NA,NA,2017,38805.9215825878,111168.927997459,26186.6797012309,NA,8698.6690024497,967021708.007056,NA,NA,NA,NA,NA,NA
19860,NA,NA,NA,NA,NA,NA,2017,57912.8040321215,145341.535385853,93518.9278122178,NA,19437.7559228281,2825113290.27929,NA,NA,NA,NA,NA,NA
19940,NA,NA,NA,NA,NA,NA,2017,43934.3234663087,112819.67054506,44105.2176573798,NA,13450.5278325,1517484118.71981,NA,NA,NA,NA,NA,NA
19980,NA,NA,NA,NA,NA,NA,2017,39017.3502599605,93664.3808339573,49268.2563315753,NA,18084.6967209309,1693891920.93589,NA,NA,NA,NA,NA,NA
20020,NA,NA,NA,NA,NA,NA,2017,39406.2447565132,97189.7292231132,38470.2287470931,4112,58548.217598535,5690285414.89753,0.6281687,28046.22,0.2541378,0.1675032,10235.22,0.0836317
20060,NA,NA,NA,NA,NA,NA,2017,33948.4022381131,78439.9139688667,32109.5124929957,NA,17607.854222302,1381158570.37372,NA,NA,NA,NA,NA,NA
20100,NA,NA,NA,NA,NA,NA,2017,42670.7208127768,125903.788122476,51705.3138881341,4885,72616.881185986,9142740422.95542,0.7204899,29557.8,0.2910889,0.0369045,3194.557,0.050779
20140,NA,NA,NA,NA,NA,NA,2017,37450.606533683604,90162.3343920159,32138.7614845024,NA,20359.962847572,1835701778.47181,NA,NA,NA,NA,NA,NA
20180,NA,NA,NA,NA,NA,NA,2017,38096.4929823779,101861.661778397,39245.665522766,NA,30701.3532135882,3127290857.18161,NA,NA,NA,NA,NA,NA
20220,NA,NA,NA,NA,NA,NA,2017,43545.1408510583,103025.960552198,64458.3771544377,2853,60713.875841756,6255105377.44379,0.7985052,34957.38,0.2508568,0.2709496,18662.76,0.2588822
20260,NA,NA,NA,NA,NA,NA,2017,43015.8783145551,97309.6827627936,46819.0453973487,7574,134131.637709482,13052307113.9637,0.7330681,29934.17,0.2912323,0.2049709,9923.135,0.1155049
20300,NA,NA,NA,NA,NA,NA,2017,45502.1531688553,145125.01406172,73678.2277756022,NA,11218.3816806735,1628067799.15748,NA,NA,NA,NA,NA,NA
20340,NA,NA,NA,NA,NA,NA,2017,39122.82317008,111771.863074875,37150.5304977293,NA,14402.6120996946,1609806787.52761,NA,NA,NA,NA,NA,NA
20380,NA,NA,NA,NA,NA,NA,2017,34124.5555184862,89783.7604503221,17944.1021584393,NA,26532.095848887,2382151337.94145,NA,NA,NA,NA,NA,NA
20420,NA,NA,NA,NA,NA,NA,2017,43690.1182862483,111403.424289376,55155.2837597963,NA,27521.838655149,3066027068.92332,NA,NA,NA,NA,NA,NA
20460,NA,NA,NA,NA,NA,NA,2017,36716.9133045379,79236.2599676947,31424.7365648631,NA,18369.9025363052,1455562372.94789,NA,NA,NA,NA,NA,NA
20540,NA,NA,NA,NA,NA,NA,2017,38212.2111542578,97769.9228902582,40806.7761467684,NA,15636.1405388682,1528744254.78638,NA,NA,NA,NA,NA,NA
20580,NA,NA,NA,NA,NA,NA,2017,32517.919036449,76779.8935552532,24267.2405898465,NA,18399.891075153,1412741678.1785,NA,NA,NA,NA,NA,NA
20660,NA,NA,NA,NA,NA,NA,2017,41272.0960965335,106507.737697144,57080.7974650294,NA,19884.6475771289,2117868828.34499,NA,NA,NA,NA,NA,NA
20700,NA,NA,NA,NA,NA,NA,2017,41303.47751307,125515.489632633,43263.095942831,6607,57922.653547286,7270190220.80897,0.7143956,33348.99,0.268965,0.0671155,4635.879,0.0803492
20740,NA,NA,NA,NA,NA,NA,2017,41917.487420786,93336.8463386683,47445.6843642805,6853,85136.720510505,7946393000.06715,0.7700385,28145.41,0.3020464,0.2707477,17460.6,0.2430122
20780,NA,NA,NA,NA,NA,NA,2017,44901.28408561,102402.338177973,61873.9237521855,NA,33094.5426838279,3388958551.7547,NA,NA,NA,NA,NA,NA
20820,NA,NA,NA,NA,NA,NA,2017,37949.4045892967,92410.444247489,59078.7868120224,NA,21820.87931606,2016477151.46795,NA,NA,NA,NA,NA,NA
20900,NA,NA,NA,NA,NA,NA,2017,36234.9496719871,92108.2880947571,37052.4769045412,NA,16882.501921326,1555018350.72979,NA,NA,NA,NA,NA,NA
20940,NA,NA,NA,NA,NA,NA,2017,38739.8540189158,94103.6228377207,33149.8630807231,9454,64405.484977983,6060789467.0486,0.5356075,26853.03,0.2543627,0.1324204,13805.29,0.0121019
20980,NA,NA,NA,NA,NA,NA,2017,46140.6599584618,175470.301032207,81139.0585988074,NA,18241.5753767747,3200854722.66435,NA,NA,NA,NA,NA,NA
21020,NA,NA,NA,NA,NA,NA,2017,36427.6575719274,89922.741728945,29779.0356477543,NA,21127.502117119,1899842916.25543,NA,NA,NA,NA,NA,NA
21060,NA,NA,NA,NA,NA,NA,2017,43431.2109326843,101851.988360177,40602.9717241697,5041,59968.441802703,6107905036.46685,0.6844454,31669.64,0.2574794,0.0252698,1053.318,0.0046016
21120,NA,NA,NA,NA,NA,NA,2017,45793.2341939782,126596.60874187,60647.987830396,NA,10440.2606983159,1321701598.78782,NA,NA,NA,NA,NA,NA
21140,NA,NA,NA,NA,NA,NA,2017,48853.6779121301,101815.904115269,67767.8803879351,10039,136467.717616774,13894584051.6991,0.7538863,34625.69,0.270676,0.0730379,12540.41,0.1072181
21180,NA,NA,NA,NA,NA,NA,2017,33420.4465601774,80163.8479693743,32877.4243224602,NA,11805.5293389056,946376659.122016,NA,NA,NA,NA,NA,NA
21220,NA,NA,NA,NA,NA,NA,2017,57194.4185432354,164583.435220429,81769.7669502294,NA,27131.812914048,4465446973.15203,NA,NA,NA,NA,NA,NA
21260,NA,NA,NA,NA,NA,NA,2017,39355.6364006041,96735.6352722486,33293.522609637,NA,15902.383933789,1538327212.17828,NA,NA,NA,NA,NA,NA
21300,NA,NA,NA,NA,NA,NA,2017,44649.4482651788,113317.404713641,47984.563658644,2048,36229.344674079,4105415312.94261,0.6826857,33436.91,0.2868918,0.2092344,12113.8,0.0866919
21380,NA,NA,NA,NA,NA,NA,2017,33089.2728547275,83894.3626861748,39874.394139927,NA,15870.9802004356,1331485769.12044,NA,NA,NA,NA,NA,NA
21420,NA,NA,NA,NA,NA,NA,2017,42786.7144851687,114857.416942095,50072.7643082507,NA,26846.597990454,3083530898.86639,NA,NA,NA,NA,NA,NA
21460,NA,NA,NA,NA,NA,NA,2017,33051.7104049969,82425.2119091643,26263.0950831614,NA,16528.5810347118,1362371794.34391,NA,NA,NA,NA,NA,NA
21500,NA,NA,NA,NA,NA,NA,2017,40221.2751138991,97943.6325312743,45344.6666062738,7404,127103.414413162,12448970114.753,0.685261,28117.45,0.2795591,0.1287196,11677.21,0.0523671
21540,NA,NA,NA,NA,NA,NA,2017,38453.9733701027,89435.472135913,35161.8556918905,NA,14139.7603183339,1264596139.95884,NA,NA,NA,NA,NA,NA
21580,NA,NA,NA,NA,NA,NA,2017,32584.6027647,88968.5134451386,23555.8793894984,NA,10367.9902618826,922424681.013368,NA,NA,NA,NA,NA,NA
21640,NA,NA,NA,NA,NA,NA,2017,35143.2155679612,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21660,NA,NA,NA,NA,NA,NA,2017,41765.137670112,99719.9716878328,42894.6134250458,14496,161198.10625428,16074670591.8091,0.6823416,26174.17,0.2737781,0.0556844,6027.338,0.0784849
21700,NA,NA,NA,NA,NA,NA,2017,39288.5281673705,102188.259638021,38046.7270171498,NA,50916.241503025,5203042106.5033,NA,NA,NA,NA,NA,NA
21740,NA,NA,NA,NA,NA,NA,2017,40007.3554244246,121196.266725426,49814.0407672965,NA,8423.8466506457,1020938765.52574,NA,NA,NA,NA,NA,NA
21780,NA,NA,NA,NA,NA,NA,2017,43999.3200071713,105904.59665468,53039.9786597589,9994,158095.848078635,16743077023.5474,0.7621908,32004.65,0.2794931,0.0242332,12893.46,0.1356001
21820,NA,NA,NA,NA,NA,NA,2017,51675.094703369,133130.331882482,63261.6833772155,NA,47377.479861811,6307379617.75852,0.7625136,40087.3,0.2594537,0.0626889,14760.81,0.0959839
21840,NA,NA,NA,NA,NA,NA,2017,38666.1817020239,95499.9119788698,40948.087607228,NA,7898.9148185525,754345669.900354,NA,NA,NA,NA,NA,NA
21860,NA,NA,NA,NA,NA,NA,2017,39231.4570972612,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21900,NA,NA,NA,NA,NA,NA,2017,41465.3908572896,110421.077849229,36732.8871878432,NA,18741.1742921686,2069420665.50152,NA,NA,NA,NA,NA,NA
21980,NA,NA,NA,NA,NA,NA,2017,46834.0203725361,119960.273275705,44253.3849807117,NA,8938.455113538,1072259518.08264,NA,NA,NA,NA,NA,NA
22020,NA,NA,NA,NA,NA,NA,2017,46772.9427870548,102137.341269352,60801.7525723157,10968,143677.793170119,14674867793.8438,0.8564399,35384.71,0.2275626,0.014582,7779.379,0.0740625
22060,NA,NA,NA,NA,NA,NA,2017,40693.02998315,95115.3813569787,41780.2446262075,NA,28977.008115622,2756159177.50165,NA,NA,NA,NA,NA,NA
22100,NA,NA,NA,NA,NA,NA,2017,31285.6940422615,69476.7546187262,25460.6581919472,NA,24444.9127483579,1698353204.69383,NA,NA,NA,NA,NA,NA
22140,NA,NA,NA,NA,NA,NA,2017,43316.7931334199,120157.136519449,47262.7515865765,3090,49925.224432315,5998872007.87781,0.6338033,29779.47,0.2497092,0.026494,12545.01,0.0815578
22180,NA,NA,NA,NA,NA,NA,2017,48369.264214701,122468.144441189,56511.1823989275,8754,178419.677283729,21850726808.7341,0.6951722,25131.91,0.229988,0.0873365,6662.99,0.08716
22220,NA,NA,NA,NA,NA,NA,2017,50361.7904016621,106355.571921172,48160.1201283127,19656,243374.95607384,25884282644.5233,0.7379107,32723.59,0.2033448,0.00857,9503.248,0.0201403
22260,NA,NA,NA,NA,NA,NA,2017,37819.3764860565,101010.95862798,41738.3970599565,NA,24108.5403954241,2435226776.46316,NA,NA,NA,NA,NA,NA
22280,NA,NA,NA,NA,NA,NA,2017,40766.7596362848,118418.046840563,26499.0699834396,NA,12111.183252116,1434182665.64372,NA,NA,NA,NA,NA,NA
22300,NA,NA,NA,NA,NA,NA,2017,48829.3507273719,119705.158371304,74168.2543529833,NA,46936.5064689041,5618541940.2559,NA,NA,NA,NA,NA,NA
22340,NA,NA,NA,NA,NA,NA,2017,32336.2541942611,78500.0630349563,26141.1054201827,NA,5659.794534478,444294227.721424,NA,NA,NA,NA,NA,NA
22380,NA,NA,NA,NA,NA,NA,2017,40673.5354179304,92828.8459268042,43859.5306037153,6248,66513.4766959953,6174369280.26863,0.6714785,25036.09,0.323208,0.1007883,3608.186,0.0138835
22420,NA,NA,NA,NA,NA,NA,2017,44201.8423223219,113457.934160666,38597.3172038153,12417,138588.527857468,15723968069.0763,0.6651303,29954.63,0.2827668,0.1463882,11508.88,0.1483693
22500,NA,NA,NA,NA,NA,NA,2017,40285.4113180442,94387.9067445736,39921.277328717,5854,87056.029922176,8217036433.84716,0.6707273,25726.72,0.2037251,0.0793452,16137.66,0.1252158
22520,NA,NA,NA,NA,NA,NA,2017,37615.5195616988,88088.8584965474,33804.2216030553,5367,56426.036401242,4970505136.07004,0.6707707,28395.78,0.2485284,0.0066175,9728.91,0.1462449
22540,NA,NA,NA,NA,NA,NA,2017,43234.2872353187,98873.2158505721,47102.1680869705,2805,48852.796901869,4830233132.98265,0.8154997,39882.98,0.2561634,0.1702054,11679.63,0.083354
22580,NA,NA,NA,NA,NA,NA,2017,33095.1899648415,83177.510357873,23888.9122983465,NA,19113.7122946693,1589831002.36726,NA,NA,NA,NA,NA,NA
22620,NA,NA,NA,NA,NA,NA,2017,35237.6420013847,85554.8861702666,25666.0020929823,NA,7778.8594440597,665519434.271031,NA,NA,NA,NA,NA,NA
22660,NA,NA,NA,NA,NA,NA,2017,48226.8764628148,105499.879790132,51541.2478820051,17769,168047.132534448,17728952281.4606,0.7423192,31119.55,0.3071634,0.0680679,2229.734,0.0031541
22700,NA,NA,NA,NA,NA,NA,2017,43465.7182513883,127967.392022468,65923.8338688724,NA,18857.4753351728,2413141938.77007,NA,NA,NA,NA,NA,NA
22780,NA,NA,NA,NA,NA,NA,2017,45966.5372268783,118964.569451785,54018.1921560798,NA,23638.4082959514,2812133065.45336,NA,NA,NA,NA,NA,NA
22800,NA,NA,NA,NA,NA,NA,2017,40832.6366995137,117552.933388252,43438.5149672765,NA,21815.9000606816,2564523046.63807,NA,NA,NA,NA,NA,NA
22820,NA,NA,NA,NA,NA,NA,2017,41479.5418428509,107307.204640558,48057.8063054832,NA,12625.8593717211,1354845675.36418,NA,NA,NA,NA,NA,NA
22840,NA,NA,NA,NA,NA,NA,2017,35575.7988977211,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
22860,NA,NA,NA,NA,NA,NA,2017,47232.7505398892,118656.960478987,48919.6146430553,NA,20913.196852224,2481496372.38363,NA,NA,NA,NA,NA,NA
22900,NA,NA,NA,NA,NA,NA,2017,38341.6739831418,93414.414521092,36548.3184079606,9995,110365.932273762,10309768946.428,0.6823186,26971.9,0.257958,0.0409442,6019.771,0.0024361
23060,NA,NA,NA,NA,NA,NA,2017,43085.6761576415,114313.378419657,57540.1766442423,13843,218766.510957131,25007938952.5906,0.7404289,32014,0.244995,0.1245919,11422.57,0.0912918
23140,NA,NA,NA,NA,NA,NA,2017,39070.9510362478,108607.421536297,37557.0962360257,NA,11175.41197361,1213732679.05964,NA,NA,NA,NA,NA,NA
23180,NA,NA,NA,NA,NA,NA,2017,41176.7945485039,94732.9876096294,48494.0615581493,NA,37383.7341235726,3541472821.53008,NA,NA,NA,NA,NA,NA
23240,NA,NA,NA,NA,NA,NA,2017,36760.640285239,109196.425496763,45328.9508525692,NA,11061.1241981851,1207835224.41756,NA,NA,NA,NA,NA,NA
23300,NA,NA,NA,NA,NA,NA,2017,42412.3757292871,105273.632639291,41958.2816275888,NA,17956.903101526,1890388420.44939,NA,NA,NA,NA,NA,NA
23340,NA,NA,NA,NA,NA,NA,2017,36632.4470865893,99314.0292189413,50209.4430883492,NA,18557.680540591,1843038027.44403,NA,NA,NA,NA,NA,NA
23380,NA,NA,NA,NA,NA,NA,2017,39733.0954120745,98474.7065679557,45219.3928864478,NA,27182.2283630375,2676761961.91328,NA,NA,NA,NA,NA,NA
23460,NA,NA,NA,NA,NA,NA,2017,35340.4851399797,78577.5526699735,28954.3676162861,3386,37863.3075645327,2975206044.41147,0.5971208,21287.66,0.2321121,0.0146938,5474.74,0.0665947
23500,NA,NA,NA,NA,NA,NA,2017,35414.9939455818,83114.171245707,29680.82508362,NA,20392.7139138461,1694923516.40012,NA,NA,NA,NA,NA,NA
23540,NA,NA,NA,NA,NA,NA,2017,43776.5262704191,90378.9457092014,44804.6469851575,12256,141131.3269498,12755300536.2635,0.6700665,23994.83,0.2866693,0.0419949,5184.701,0.0374434
23580,NA,NA,NA,NA,NA,NA,2017,45525.671273538,109215.398132645,48630.5182938871,9046,88758.220267976,9693764364.11199,0.7576469,27800.93,0.2380823,0.029696,13707.5,0.0685633
23620,NA,NA,NA,NA,NA,NA,2017,43751.9767122517,132538.546857526,48574.5301816208,NA,14621.262474523,1937880881.59576,NA,NA,NA,NA,NA,NA
23660,NA,NA,NA,NA,NA,NA,2017,36153.6891051871,84848.1939026139,34149.8948366018,NA,20380.897874157,1729282374.73584,NA,NA,NA,NA,NA,NA
23700,NA,NA,NA,NA,NA,NA,2017,34011.2149703411,92569.1734578973,27748.2509925588,NA,21751.561667987,2013524085.02404,NA,NA,NA,NA,NA,NA
23780,NA,NA,NA,NA,NA,NA,2017,38455.2692166835,98553.5400627295,50142.5766707072,NA,20882.5772829931,2058051916.87251,NA,NA,NA,NA,NA,NA
23820,NA,NA,NA,NA,NA,NA,2017,44031.2798728097,167213.993159715,67720.4622569932,NA,19564.796877067,3271507811.17309,NA,NA,NA,NA,NA,NA
23860,NA,NA,NA,NA,NA,NA,2017,38661.834895555,97091.9921104465,38065.5539150251,NA,24153.429433967,2345104580.04295,NA,NA,NA,NA,NA,NA
23900,NA,NA,NA,NA,NA,NA,2017,39422.6931472756,102966.189839279,37247.0466946592,3144,37019.081472223,3811713770.54465,0.7471955,31713.54,0.2666019,0.0540769,9776.613,0.0414168
