stco_code,co_name,type,oic,comp_type,largest_city_pop,pop1990,pop2000,pop2010,pop2016,mf_share_1970,mf_share_2016,projected_jobs_2016,job_deficit,percent_job_deficit,yf_jobs_2000,yf_jobs_2010,yf_jobs_2016,prod_1980,prod_1990,prod_2000,prod_2010,prod_2016,incpercap_00,incpercap_10,incpercap_16,incpercap_ch0016,incpercap_ch0010,incpercap_ch1016,incpercap_sigch0016,incpercap_sigch0010,incpercap_sigch1016,epop_00,epop_10,epop_16,epop_ch_0016,epop_ch_0010,epop_ch_1016,epop_sigch_0016,epop_sigch_0010,epop_sigch_1016,medinc00,medinc10,medinc16,medinc_ch_0016,medinc_ch_0010,medinc_ch_1016,medinc_sigch_0016,medinc_sigch_0010,medinc_sigch_1016,score_0016,gscore_0016,pscore_0016,iscore_0016,ext_povrate_1216,nih_nsf_ed_16,hub_share_15,units_16,units_10,fb_share_10,fb_share_16,fb_share_ch_1016,fb_share_sigch_1016,ba_rate_nhw,ba_rate_col,ba_rate_ch,ba_rate_sigch,DissInd_WB2015
06075,San Francisco County,1,0,0,862004,723959,776733,805235,870887,0.060781691,0.015774996,1039.992126,-341.7953396,-0.328651853,68875,84354,108940,90104.06594,105488.8879,129196.5139,150196.4722,153504.7002,48803.18644,48474.56393,63246.95083,14443.76439,-328.6225058,14772.38689,1,0,1,0.754578567,0.762402657,0.805824844,0.051246277,0.00782409,0.043422187,1,0,1,76965.31096,78785.24073,103801,26835.68904,1819.929777,25015.75927,1,0,1,1.870210182,1.125304903,1.630165857,2.855159786,0.039187524,611163511,0.72662771,4087,779,0.355180809,0.350693029,-0.00448778,0,0.770659985,0.420092214,0.350567771,1,0.523701168
06077,San Joaquin County,2,0,0,304568,480628,563598,685306,733709,0.218935562,0.082782357,185.3111514,40.27218193,0.217321956,26974,27323,23463,74103.46004,91610.30434,102965.5158,116546.4776,114801.099,24725.68795,23643.39025,25436.39065,710.7026966,-1082.297703,1793.0004,1,1,1,0.64989612,0.64345872,0.67627226,0.026376141,-0.0064374,0.032813541,1,0,1,57537.56663,54918.51243,59518,1980.433368,-2619.0542,4599.487569,0,1,1,0.166919288,0.026201128,-0.204150847,0.678707584,0.137606652,929514,0.288880028,1998,813,0.225509783,0.226334964,8.25181e-4,0,0.217084104,0.135288414,0.08179569,1,0.429961258
06081,San Mateo County,1,0,0,106296,649623,707161,718451,764797,0.132235836,0.067192924,413.3178475,-18.92181015,-0.045780288,44843,49416,59759,81693.81335,105203.1704,117021.0743,153875.0429,163133.5209,50358.15881,44965.55388,55995.94593,5637.787128,-5392.604922,11030.39205,1,1,1,0.766200231,0.774894324,0.811529537,0.045329306,0.008694092,0.036635214,1,0,1,98705.31785,90867.95038,108627,9921.682154,-7837.367461,17759.04962,1,1,1,1.148529432,0.668451628,1.424989092,1.352147576,0,407329,0.59490724,1975,253,0.353427423,0.34340877400000003,-0.010018649,0,0.594612049,0.435288263,0.159323785,1,0.497023272
06083,Santa Barbara County,1,0,0,104857,369608,399347,423895,446170,0.180555299,0.074070901,179.538477,1.394856286,0.007769122,30119,29648,23705,72851.88665,93062.21977,112496.0711,128422.7471,137804.5408,33119.6551,32584.97364,32682.56605,-437.0890519,-534.6814578,97.59240597,0,0,0,0.714676151,0.71053026,0.762237662,0.047561511,-0.004145891,0.051707402,1,0,1,65056.9497,62337.46966,67436,2379.050296,-2719.480043,5098.530339,0,1,1,0.266421829,-0.234103327,0.009503234,1.02386558,0,66585230,0.382674323,842,400,0.227695474,0.246074366,0.018378893,1,0.484421867,0.146420981,0.338000886,1,0.388913155
06085,Santa Clara County,2,0,0,1022627,1497576,1682585,1781642,1919402,0.413850788,0.15404223,774.5096717,272.5058167,0.351843013,122937,142395,126966,58734.17277,75415.42254,109115.1093,149954.7431,172147.3233,45950.5806,41423.51966,50601.1061,4650.525504,-4527.060936,9177.58644,1,1,1,0.750551886,0.724106148,0.772906321,0.022354435,-0.026445737,0.048800173,1,1,1,103605.8092,93343.13238,111069,7463.190796,-10262.67682,17725.86762,1,1,1,1.079357455,0.287590871,2.121250999,0.829230495,0,497533632,0.631076765,5709,4132,0.370800036,0.391375022,0.020574986,1,0.583756943,0.46833454,0.115422402,1,0.367861128
06087,Santa Cruz County,2,0,0,64112,229733,255602,262382,274673,0.213915033,0.069650579,72.6241092,28.16755746,0.387854086,15804,17117,15346,80148.61494,90387.89704,115415.4683,118034.6133,121328.8379,37662.85189,34413.58387,40446.57322,2783.721326,-3249.268021,6032.989347,1,1,1,0.754436959,0.686335096,0.739361048,-0.015075911000000001,-0.068101863,0.053025951,0,1,1,75260.73163,67063.81541,77613,2352.268374,-8196.916211,10549.18459,0,1,1,-0.172649195,-0.319076115,-0.20813827,0.009266799,0.099413399,51771891,0.439532368,489,158,0.175960069,0.171338282,-0.004621787,0,0.502799121,0.221196003,0.281603119,1,0.374071681
06089,Shasta County,1,0,0,91464,147035,163256,177223,179631,0.148671477,0.038172,47.59390194,17.55609806,0.368872846,9889,8921,6787,78676.89164,96918.68059,110175.0546,112482.6306,111165.0766,24928.67047,23738.05572,26983.95578,2055.28531,-1190.614752,3245.900061,1,0,1,0.653,0.564056998,0.653291103,2.24927e-4,-0.089009177,0.089234104,0,1,1,47855.05427,45048.53203,46724,-1131.054268,-2806.522236,1675.467968,0,1,0,-0.369174948,-0.711784394,-0.333587726,-0.062152725,0,NA,0.314830854,400,253,0.043482185,0.054277936,0.010795752,0,0.226878815,0.171890431,0.054988384,0,0.478365873
06095,Solano County,1,0,0,120759,339714,394542,413344,440207,0.116510059,0.086851578,98.56871236,37.28128764,0.378226384,14825,14392,13540,92200.02722,101210.6923,107079.7222,128892.5823,124538.2551,31168.00589,30093.03962,33338.56361,2170.557725,-1074.966265,3245.52399,1,0,1,0.701734527,0.674176683,0.718513597,0.01677907,-0.027557844,0.044336915,1,1,1,75401.50228,69603.78701,73900,-1501.502282,-5797.715276,4296.212994,0,1,0,0.162644942,0.039914943,0.228862693,0.21915719,0.045207923,827674,0.315292381,944,467,0.198233186,0.207675026,0.00944184,0,0.27885996,0.234377564,0.044482396,1,0.382762766
06097,Sonoma County,1,0,0,174727,388222,458614,483878,503070,0.124493471,0.11064082,114.4246809,87.29198579,0.762877249,29968,25261,23111,78914.17588,89773.52808,107473.0125,126075.4732,126213.2911,36286.18021,32622.22938,38246.6857,1960.505485,-3663.950834,5624.456319,1,1,1,0.760050509,0.709426212,0.761837559,0.00178705,-0.050624296,0.052411347,0,1,1,73975.67672,64849.98804,73929,-46.67672474,-9125.688689,9079.011965,0,1,1,-0.028304027,-0.364131297,0.186112037,0.09310718,0,1765145,0.231209903,919,477,0.162912269,0.175210209,0.01229794,0,0.401665959,0.187650852,0.214015107,1,0.418833343
06099,Stanislaus County,2,0,0,210088,370521,446997,514453,541560,0.294544025,0.126085666,107.0036454,64.86302125,0.606175808,23239,20771,18170,71510.08016,86402.15499,99740.63866,113903.9695,112186.6418,23674.99017,22810.81375,24571.16873,896.1785586,-864.1764189,1760.354978,0,0,1,0.648308195,0.640415197,0.68252882,0.034220625,-0.007892998,0.042113623,1,0,1,55891.52559,52758.49336,54305,-1586.525592,-3133.032236,1546.506643,0,1,0,0.053349553,-0.173763519,-0.111314996,0.445127174,0.090422921,12451,0.31661442,573,292,0.201545334,0.209529877,0.007984543,0,0.213994183,0.111217062,0.102777121,1,0.342287599
06101,Sutter County,1,0,0,66604,64415,78930,94737,96651,0.148204799,0.056293741,16.12809773,11.0574844,0.685603757,5076,4848,4663,77661.50073,89723.8846,110552.5058,123877.1791,119224.3973,24420.56374,23526.96766,23827.28938,-593.2743561,-893.5960811,300.321725,0,0,0,0.648941584,0.622483694,0.685754249,0.036812666,-0.026457889,0.063270555,1,0,1,53485.88052,51086.04341,51397,-2088.880517,-2399.83711,310.9565932,0,0,0,-0.034613896,0.129855198,-0.658938739,0.425241854,0,NA,0.290685338,74,88,0.231314474,0.231430611,1.16137e-4,0,0.185427044,0.134097896,0.051329148,0,0.317922702
06107,Tulare County,2,0,0,129653,311921,368021,442179,460437,0.213799269,0.103723831,84.32167452,39.57832548,0.469373097,26688,26291,19277,69727.8266,84032.95195,96471.9048,110893.6442,115354.363,19600.12562,19089.05095,19091.58948,-508.5361408,-511.0746771,2.538536317,0,0,0,0.630956184,0.654175538,0.650711071,0.019754887,0.023219354,-0.003464467,1,1,0,47364.44762,47655.48947,45881,-1483.447625,291.0418471,-1774.489472,0,0,0,0.022723512,0.051348504,-0.184291165,0.201113197,0.318949107,NA,0.246501662,1316,1367,0.23078154,0.226280686,-0.004500855,0,0.234471272,0.081388237,0.153083035,1,0.371062575
06111,Ventura County,2,0,0,206566,669016,753197,823318,849738,0.2437563,0.101998833,188.1879296,112.4037371,0.597295147,48348,53022,43295,81928.32039,93536.01309,107371.5888,141609.0865,137061.011,34463.9612,34455.94537,35830.11207,1366.150878,-8.015821608,1374.1667,1,0,1,0.732620987,0.737886844,0.767665386,0.035044399,0.005265857,0.029778542,1,0,1,83160.6136,78915.91805,80135,-3025.6136,-4244.695555,1219.081955,1,1,0,0.300680154,-0.035787497,0.525193493,0.412634466,0.029522258,145219,0.434133142,1609,590,0.230075838,0.224965813,-0.005110025,0,0.432683707,0.230261226,0.202422481,1,0.391937101
06113,Yolo County,1,0,0,67408,141799,168660,200849,215802,0.153310143,0.073564878,64.0397558,25.55599977,0.399064604,9949,9418,8148,78418.43227,90601.08058,112694.6666,130591.6599,136075.0326,27890.80586,31155.32016,33210.83645,5320.030592,3264.5143,2055.516292,1,1,0,0.723243067,0.726403292,0.719681615,-0.003561452,0.003160225,-0.006721677,0,0,0,56822.5632,61273.38299,64904,8081.4368,4450.819789,3630.617011,1,0,0,0.536498752,-0.317869844,1.106618182,0.820747917,0.13468524,244202528,0.293426344,673,254,0.201411601,0.226554898,0.025143297,1,0.508809896,0.292938835,0.215871062,1,0.428597545
08001,Adams County,2,0,0,133329,257502,348115,441603,498187,0.241833937,0.069251781,81.57101302,117.5445769,1.44100916,16594,13708,18121,65427.42443,72744.38608,98215.00696,103378.1706,101488.9521,27712.0657,25588.86645,28115.18124,403.1155394,-2123.199251,2526.314791,0,1,1,0.762238482,0.728363321,0.787465289,0.025226807,-0.033875161,0.059101968,1,1,1,65957.3244,57883.45981,66033,75.67560395,-8073.864582,8149.540186,0,1,1,0.178191973,0.685401595,-0.622414956,0.471589281,0.033330613,213108690,0.483825648,2657,662,0.151182628,0.156756399,0.00557377,0,0.301304612,0.130881376,0.170423236,1,0.493152781
08005,Arapahoe County,1,0,0,314234.362,392643,487968,572003,637068,0.11744711,0.024743184,140.5285492,187.9134513,1.337190574,35432,28857,31928,68117.48465,75279.02757,104483.9939,114301.1163,113969.6794,39129.32119,33624.29686,37211.32284,-1917.998349,-5505.024337,3587.025988,1,1,1,0.807426854,0.76440357,0.806184016,-0.0012428370000000001,-0.043023284,0.041780447,0,1,1,74664.19855,63388.37879,70950,-3714.198548,-11275.81976,7561.621212,1,1,1,-0.364078674,-0.108913791,-0.749742154,-0.233580077,0,0,0.602919116,4660,1279,0.155987075,0.146912104,-0.009074972,0,0.494080393,0.254029385,0.240051007,1,0.442353389
08013,Boulder County,2,0,0,107601,210458,271641,294567,322226,0.219119547,0.094120163,91.18612521,93.88887479,1.029639921,21002,16745,23627,59604.64165,61144.50608,94545.13707,111828.9695,111918.2225,41088.93653,40725.12585,42815.55885,1726.622319,-363.8106828,2090.433002,1,0,0,0.807009057,0.766281732,0.780115954,-0.026893102,-0.040727325,0.013834222,1,1,0,77857.32304,67929.1408,74615,-3242.323037,-9928.182238,6685.859201,0,1,1,-0.038289886,0.319807995,0.155990352,-0.590668005,0.126290044,158712243,0.323563561,1849,657,0.101925696,0.116492772,0.014567076,1,0.65072949,0.4022784,0.24845109,1,0.418664526
08014,Broomfield County,2,0,0,64885,25085,39156,55889,66529,0.271401473,0.133528237,16.89336962,20.58206457,1.218351639,NA,NA,NA,56797.77762,67801.07256,98021.3843,133899.1374,141811.0847,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,84349,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0.66697668,546,232,NA,0.073095943,NA,NA,0.545858028,0.403306375,0.142551653,0,0.321661285
08031,Denver County,1,0,0,680032,466476,554603,600158,693060,0.141647956,0.042763168,574.6290988,-74.76911538,-0.130117176,44612,39383,54533,74898.17063,83862.12393,110034.9986,123408.1692,132053.2214,33951.93519,33752.57113,40221.04071,6269.10552,-199.3640547,6468.469575,1,0,1,0.745440089,0.72475328,0.786818257,0.041378168,-0.020686808,0.062064977,1,1,1,55053.8705,49497.05124,61105,6051.129501,-5556.819264,11607.94876,1,1,1,0.896651448,0.305268582,1.041253168,1.343432594,0.093229152,5371594,0.662695684,7842,1232,0.16253098,0.148622053,-0.013908927,1,0.626767802,0.233280578,0.393487224,1,0.501502696
08035,Douglas County,1,0,0,55578,60389,175766,285465,328632,0.097709327,0.021529605,5.637907869,112.0474419,19.87393985,15865,12940,14380,72874.14529,75160.47767,85032.38096,108579.6785,105092.8804,48092.50908,42639.28165,49836.05172,1743.542646,-5453.227423,7196.77007,1,1,1,0.83019461,0.801211893,0.82514574,-0.005048871,-0.028982718,0.023933847,0,1,1,115583.8589,104222.293,109292,-6291.858902,-11361.56588,5069.706977,1,1,0,0.87248854,2.599290161,0.338220048,-0.320044589,0,0,0.382987184,3332,915,0.065124755,0.080874656,0.015749901,1,0.592125786,0.606120225,-0.013994439,0,0.377430644
08041,El Paso County,1,0,0,455535,397014,516929,622263,688284,0.097908036,0.04243469,144.4286426,127.5130823,0.882879463,31129,22607,25927,70474.43988,71956.21655,94652.56553,105825.3817,104470.1331,31223.23911,29156.27399,32053.02258,829.7834689,-2066.965122,2896.748591,1,1,1,0.770270941,0.714988573,0.744976061,-0.02529488,-0.055282368,0.029987488,1,1,1,65289.70911,56507.5046,63882,-1407.709106,-8782.204503,7374.495397,0,1,1,-0.331653039,-0.280612138,-0.262911428,-0.451435552,0,100320,0.351641401,5034,1720,0.070162762,0.070398266,2.35504e-4,0,0.430043695,0.260093913,0.169949782,1,0.352907375
08059,Jefferson County,1,0,0,152381,436202,523909,534543,571837,0.185985181,0.076146073,143.0437009,93.77033163,0.655536253,28509,27153,25711,74857.38326,80838.74931,98430.42851,106088.0072,105877.6768,39207.15233,36273.19524,40005.8094,798.657069,-2933.957087,3732.614156,0,1,1,0.81482528,0.757183567,0.80489569,-0.00992959,-0.057641713,0.047712123,1,1,1,79917.31343,70089.15987,74186,-5731.313432,-9828.153558,4096.840126,1,1,1,-0.371513628,-0.205283305,-0.414321814,-0.494935764,0,9652886,0.349941331,2610,577,0.064901696,0.068599968,0.003698272,0,0.469781078,0.276279439,0.19350164,1,0.446252592
08069,Larimer County,2,0,0,161854,186136,251495,299630,339993,0.214173451,0.082736838,60.65094198,100.5038324,1.657086091,20764,16502,17672,63978.69407,65203.62419,86568.80492,98647.63122,99566.67073,33555.53461,32091.80501,34006.24647,450.7118588,-1463.729601,1914.44146,0,1,1,0.803481101,0.764595331,0.781890488,-0.021590613,-0.03888577,0.017295157,1,1,0,67813.82454,59468.05947,66469,-1344.824535,-8345.765064,7000.940529,0,1,1,-0.075325315,0.304078532,-0.146663935,-0.383390543,0.037235937,58410318,0.305603729,3532,1150,0.051936388,0.051586356,-3.50032e-4,0,0.49267363,0.309210307,0.183463323,0,0.455812161
08077,Mesa County,1,0,0,61144,93145,116255,146723,150083,0.148275003,0.046589439,35.05352444,26.22147556,0.748041059,9000,7859,4912,66653.40118,75233.45009,92990.407689999993,100182.8831,98614.65853,26510.07085,28095.24687,25559.10821,-950.9626358,1585.176017,-2536.138653,0,0,0,0.747610788,0.69498034,0.692425599,-0.055185189,-0.052630448,-0.002554741,1,1,0,49986.12688,50767.5861,48846,-1140.126876,781.4592196,-1921.586095,0,0,0,-0.75738163,-0.544412984,-0.799451642,-0.928280263,0,NA,0.28388692,597,408,0.040666243,0.040251061,-4.15182e-4,0,0.267459546,0.136841309,0.130618237,0,0.427692596
08101,Pueblo County,1,0,0,108981,123051,141472,159063,165123,0.167273402,0.066313744,63.49888427,-1.823884269,-0.028723092,5845,4292,3725,69070.91179,69836.6478,87752.83013,88731.05621,87018.8595,24335.18401,22689.45578,24022.44226,-312.7417487,-1645.728232,1332.986483,0,1,0,0.683972591,0.649814753,0.655015915,-0.028956676,-0.034157838,0.005201162,1,1,0,45680.77483,42086.87904,44677,-1003.774826,-3593.89579,2590.120964,0,1,0,-0.739452555,-0.755404601,-0.951623893,-0.511329172,0.203266616,NA,0.380143734,282,234,0.041021589,0.022958643,-0.018062946,1,0.262743704,0.142352124,0.120391579,1,0.453197537
08123,Weld County,1,0,0,100965,131387,180350,252825,294932,0.146677267,0.135485298,47.51601965,51.65898035,1.087190819,11478,10629,12324,63168.53634,68257.46999,94013.48886,107508.0062,110770.0764,26831.28551,25478.26768,29441.7441,2610.45859,-1353.017831,3963.476421,1,1,1,0.764937089,0.734045079,0.757996693,-0.006940396,-0.03089201,0.023951614,0,1,1,58985.69249,57054.37268,63400,4414.307509,-1931.319816,6345.627324,1,0,1,0.642042759,1.091248207,0.45012163,0.38475844,0.122484556,1494623,0.254603399,3009,863,0.095378928,0.092153446,-0.003225482,0,0.330837729,0.118876551,0.211961178,1,0.577158654
09001,Fairfield County,3,1,2,147090,827645,882567,916829,944177,0.324560181,0.075552097,571.4203343,-132.1004628,-0.231179142,50324,39999,44898,70843.30838,101666.9662,132819.672,157180.7193,147719.8677,53887.47632,49036.52675,53382.24249,-505.2338339,-4850.949573,4345.71574,0,1,1,0.758304904,0.737620181,0.775185045,0.016880141,-0.020684723,0.037564864,1,1,1,90942.02522,82174.06578,90123,-819.0252207,-8767.95944,7948.934219,0,1,1,-0.225504241,-0.525108501,-0.434126122,0.2827219,0.053439713,1720750,0.399965115,1903,926,0.201813622,0.217710239,0.015896617,1,0.563227554,0.279234938,0.283992616,1,0.623838674
09003,Hartford County,3,1,2,123869,851783,857183,894014,892389,0.325325832,0.096014652,757.2422148,-232.9697366,-0.307655506,40949,37094,35111,73878.08564,102842.7471,131110.2424,155864.8461,148038.1455,37014.69151,36370.29237,38418.59365,1403.90214,-644.3991406,2048.301281,1,0,1,0.765,0.740522884,0.764584935,-6.22942e-5,-0.024124346,0.024062051,0,1,1,70742.13294,65932.74289,69433,-1309.132938,-4809.390044,3500.257106,0,1,1,-0.214782128,-0.513804139,-0.093020414,-0.037521832,0.180361916,3273101,0.392978594,1461,810,0.146038248,0.144905417,-0.001132831,0,0.43047232,0.252025586,0.178446733,1,0.602030396
09009,New Haven County,3,1,2,130014,804219,824008,862477,856875,0.331069792,0.079862099,582.6795253,-209.2712994,-0.359153343,38300,29623,33471,70523.2423,96185.74428,114465.8368,134097.6746,130869.3341,34808.98395,34710.47859,36282.64651,1473.662557,-98.50536337,1572.167921,1,0,1,0.766447437,0.749448155,0.756680918,-0.009766519,-0.016999282,0.007232763,0,1,0,68063.30916,62654.82884,66176,-1887.309164,-5408.48032,3521.171157,0,1,1,-0.26362213,-0.539260792,-0.009167253,-0.242438346,0.133717693,448000052,0.333405582,918,1019,0.118963278,0.126412837,0.00744956,0,0.394460058,0.253723506,0.140736552,1,0.571593933
10003,New Castle County,1,0,0,71590,441947,500265,538479,556987,0.170000543,0.037363088,345.13162,-41.80459002,-0.121126514,28429,23739,20835,88499.99159,106637.5908,135587.1006,147401.42,145603.3806,36248.18006,33862.80766,34508.80865,-1739.371406,-2385.372393,646.0009869,1,1,0,0.773305053,0.748631589,0.755553779,-0.017751274,-0.024673464,0.00692219,1,1,0,73059.97057,65842.69634,67274,-5785.970575,-7217.274231,1431.303656,1,1,0,-0.752863281,-0.784597855,-0.813633699,-0.660358288,0.084382937,70369964,0.434595331,1730,705,0.097460787,0.114257604,0.016796816,1,0.40080811,0.277127868,0.123680241,1,0.45183385
11001,District of Columbia,1,0,0,670377,606900,572059,601723,681170,0.01241715,0.00153384,1345.996775,-563.6467705,-0.418757891,40910,41239,52060,109800.2237,113266.4256,121942.1308,142771.7652,140353.9807,42071.3586,48004.10845,53702.83146,11631.47286,5932.749853,5698.723007,1,1,1,0.692210939,0.725754433,0.770452694,0.078241756,0.033543495,0.044698261,1,1,1,55927.76358,66879.3298,75506,19578.23642,10951.56622,8626.6702,1,1,1,1.789102059,0.714952194,1.365034754,3.287319229,0.215264916,87526046,0.776342393,4690,739,0.135219777,0.133051955,-0.002167822,0,0.920319483,0.339186253,0.58113323,1,0.688947291
12001,Alachua County,1,0,0,130127,181598,217955,247336,263496,0.124072761,0.03361345,84.53721023,51.18015195,0.605415672,14224,9777,11682,64519.28052,79511.2007,78423.89655,91232.52348,88349.59993,27006.27681,27227.92097,26884.08862,-122.1881847,221.6441557,-343.8323404,0,0,0,0.737277242,0.703310968,0.708766122,-0.02851112,-0.033966274,0.005455154,1,1,0,43800.58062,44318.27647,45304,1503.419384,517.6958577,985.7235267,0,0,0,-0.266351234,-0.267662716,-0.346950621,-0.184440365,0.145232287,52144367,0.430074823,1060,454,0.101128499,0.109284391,0.0081558930000000009,0,0.427869039,0.336943843,0.090925196,0,0.412511725
