stco_code,ALL_TOTAL_passed_H,ALL_TOTAL_passed_L,ALL_TOTAL_total,MAM_TOTAL_passed_H,MAM_TOTAL_passed_L,MAM_TOTAL_total,MAS_TOTAL_passed_H,MAS_TOTAL_passed_L,MAS_TOTAL_total,MBL_TOTAL_passed_H,MBL_TOTAL_passed_L,MBL_TOTAL_total,MHI_TOTAL_passed_H,MHI_TOTAL_passed_L,MHI_TOTAL_total,MWH_TOTAL_passed_H,MWH_TOTAL_passed_L,MWH_TOTAL_total,stco_name,ALL_pass,MBL_pass,MWH_pass,MHI_pass,MAS_pass,MAM_pass
27029,534.03,468.3,1184,101.64,17.759999999999998,241,0,0,10,0,0,14,0,0,4,445.69,360.76,823,"Clearwater County, Minnesota",0.451038851351351,0,0.541543134872418,0,0,0.421742738589212
27031,243.64,153.01,428,15,0,72,0,0,3,0,0,6,0,0,16,216.43,122.99,309,"Cook County, Minnesota",0.569252336448598,0,0.70042071197411,0,0,0.208333333333333
27033,822.39,725.16,1401,0,0,2,53.5,20.5,106,0,0,38,105.42,31.64,218,675.96,537.8,978,"Cottonwood County, Minnesota",0.587002141327623,0,0.691165644171779,0.483577981651376,0.504716981132076,0
27035,4958.14,4748.85,7350,70.5,32.5,113,0,0,36,32,0,121,21,9,99,4655.24,4467.42,6789,"Crow Wing County, Minnesota",0.674576870748299,0.264462809917355,0.68570334364413,0.212121212121212,0,0.623893805309734
27037,34796.46,33129.06,53308,0,0,218,2430.55,1644.48,3209,2496.92,1477.85,5180,2823.69,1729.55,6215,25949.23,24294.78,35295,"Dakota County, Minnesota",0.652743678247167,0.482030888030888,0.735209803088256,0.454334674175382,0.757416640698037,0
27039,1924.85,1783.85,3035,0,0,8,0,0,14,0,0,24,115.42,44.83,270,1755.26,1621.35,2639,"Dodge County, Minnesota",0.634217462932455,0,0.66512315270936,0.427481481481481,0,0
27041,3096.37,2906.83,4210,0,0,4,30,15,48,0,0,42,31,6,116,2950.85,2714.35,3903,"Douglas County, Minnesota",0.735479809976247,0,0.756046630796823,0.267241379310345,0.625,0
27043,880.47,795.15,1549,0,0,2,0,0,2,0,0,18,135.16,50.6,239,752.69,661.4,1255,"Faribault County, Minnesota",0.568411878631375,0,0.599752988047809,0.565523012552301,0,0
27045,1657.3899999999999,1422.71,2374,0,0,2,0,0,5,0,0,10,0,0,34,1624.74,1391.71,2292,"Fillmore County, Minnesota",0.698142375737152,0,0.708874345549738,0,0,0
27047,1677.73,1460.19,3070,0,0,6,48.96,11.14,149,22,4,69,225.46,127.9,555,1347.97,1160.15,2190,"Freeborn County, Minnesota",0.546491856677524,0.318840579710145,0.615511415525114,0.406234234234234,0.328590604026846,0
27049,3324.44,3056.9,5341,24,0,84,0,0,45,6.5,0,68,84.69,36.99,320,3047.94,2816.55,4601,"Goodhue County, Minnesota",0.622437745740498,0.0955882352941176,0.66245164094762,0.26465625,0,0.285714285714286
27051,607.75,495.48,820,0,0,0,0,0,0,0,0,4,0,0,24,566.89,452.71999999999997,766,"Grant County, Minnesota",0.741158536585366,0,0.740065274151436,0,NA,NA
27053,76666.34,71647.88,128548,174.13,26.39,1307,8227.39,6092.78,12578,10582.66,6499.24,29731,6936.6,3924.06,16429,49283.14,45634.5,61678,"Hennepin County, Minnesota",0.596402433332296,0.355946991355824,0.799039203605824,0.422216811735346,0.654109556368262,0.133228768171385
27055,1860.08,1631.5,3184,7,0,32,12,6,44,68.06,14.95,191,24,0,112,1701.49,1480.5,2727,"Houston County, Minnesota",0.584195979899497,0.356335078534031,0.623942060872754,0.214285714285714,0.272727272727273,0.21875
27057,1125.08,957.54,1879,0,0,51,0,0,2,0,0,22,22.5,6.5,79,1043.15,886.8000000000001,1633,"Hubbard County, Minnesota",0.598765300691857,0,0.638793631353337,0.284810126582278,0,0
27059,3064.09,2793.39,4604,0,0,30,9,3,60,7,0,61,62.5,24.5,127,2853.72,2591.21,4148,"Isanti County, Minnesota",0.665527801911381,0.114754098360656,0.687974927675988,0.492125984251969,0.15,0
27061,3100.15,2794.94,5086,211.68,116.97,375,0,0,18,0,0,24,10.5,3.5,112,2617.4,2297.02,4107,"Itasca County, Minnesota",0.609545812033032,0,0.637302167031897,0.09375,0,0.56448
27063,629.53,530.99,1029,0,0,4,0,0,16,0,0,10,0,0,78,557.69,445.34000000000003,881,"Jackson County, Minnesota",0.61178814382896,0,0.633019296254257,0,0,0
27065,1122.46,1028.55,1693,0,0,14,0,0,8,0,0,12,0,0,34,1047.5900000000001,959.0000000000001,1575,"Kanabec County, Minnesota",0.663000590667454,0,0.665136507936508,0,0,0
27067,2803.5499999999997,2666.5299999999997,4763,0,0,20,37.5,11.5,76,148.08,84.89,509,575.57,487.4,1251,2063.14,1929,2855,"Kandiyohi County, Minnesota",0.588610119672475,0.290923379174853,0.722640980735552,0.460087929656275,0.493421052631579,0
27069,345.28,205.3,397,0,0,0,0,0,0,0,0,15,0,0,18,316.74,187,358,"Kittson County, Minnesota",0.869722921914358,0,0.884748603351955,0,NA,NA
27071,783.84,624.15,1231,0,0,41,0,0,6,0,0,20,0,0,18,698.02,561.4,1115,"Koochiching County, Minnesota",0.636750609260764,0,0.626026905829596,0,0,0
27073,630.99,553.35,931,0,0,2,10,0,36,0,0,4,9,0,56,570.25,497.8,805,"Lac qui Parle County, Minnesota",0.677755102040816,0,0.708385093167702,0.160714285714286,0.277777777777778,0
27075,621.27,546.2,1018,0,0,14,0,0,8,0,0,10,0,0,10,596.96,527.25,959,"Lake County, Minnesota",0.610284872298625,0,0.622481751824818,0,0,0
27077,175.92000000000002,136.39,378,0,0,8,0,0,4,0,0,2,0,0,8,158.3,122.57,340,"Lake of the Woods County, Minnesota",0.465396825396825,0,0.465588235294118,0,0,0
27079,1402.4,1249.55,2391,0,0,8,0,0,4,0,0,38,143.46,35.34,316,1254.53,1105.15,1958,"Le Sueur County, Minnesota",0.586532831451276,0,0.640720122574055,0.453987341772152,0,0
27081,234.45,121.4,329,0,0,2,0,0,0,0,0,0,12,0,38,204.67000000000002,102.7,277,"Lincoln County, Minnesota",0.712613981762918,NA,0.738880866425993,0.315789473684211,NA,0
27083,2194.82,1976.1100000000001,3312,0,0,4,147.62,69,240,73.05,23.16,181,131.02,66.39999999999999,300,1821.02,1625.8,2488,"Lyon County, Minnesota",0.662687198067633,0.403591160220994,0.731921221864952,0.436733333333333,0.615083333333333,0
27085,2864.42,2598.67,4204,0,0,12,12,6,29,0,0,32,218.47,97.28,463,2642.4,2386.2,3568,"McLeod County, Minnesota",0.681355851569933,0,0.740582959641256,0.471857451403888,0.413793103448276,0
27087,327.43,232.67,881,163.97,61.029999999999994,407,0,0,0,0,0,0,0,0,28,87.5,31.5,130,"Mahnomen County, Minnesota",0.371657207718502,NA,0.673076923076923,0,NA,0.402874692874693
27089,796.09,581.1,1202,0,0,0,0,0,2,0,0,8,23,0,98,748.48,525.37,1062,"Marshall County, Minnesota",0.662304492512479,0,0.704783427495292,0.23469387755102,0,NA
27091,1298.8700000000001,1094.65,2177,0,0,0,0,0,18,0,0,20,70.5,12.5,152,1196.25,999.4599999999999,1929,"Martin County, Minnesota",0.596632981166743,0,0.620139968895801,0.463815789473684,0,NA
27093,1396.1,1294.6,2153,0,0,14,0,0,6,0,0,13,94.98,37.22,183,1281.43,1191.25,1907,"Meeker County, Minnesota",0.648444031583836,0,0.671961195595176,0.519016393442623,0,0
27095,2826.99,2535.79,4773,94.66,53.26,284,0,0,12,0,0,37,14,7,81,2594.9100000000003,2317.18,4180,"Mille Lacs County, Minnesota",0.592287869264613,0,0.620791866028708,0.172839506172839,0,0.33330985915493
27097,2676.11,2420.72,4674,0,0,28,0,0,22,20.5,3.5,64,6,0,118,2513.66,2275.01,4318,"Morrison County, Minnesota",0.572552417629439,0.3203125,0.582135247799907,0.0508474576271186,0,0
27099,2347.08,2121.18,4674,0,0,6,101.59,54.64,229,109.53,59.07,290,384.90000000000003,291.18,1134,1761.9,1484.73,2867,"Mower County, Minnesota",0.502156611039795,0.377689655172414,0.614544820369724,0.339417989417989,0.443624454148472,0
27101,606.28,512.27,797,0,0,6,0,0,12,0,0,2,0,0,31,578.87,483.02,744,"Murray County, Minnesota",0.760702634880803,0,0.778051075268817,0,0,0
27103,3094.2000000000003,2885.98,4642,0,0,12,62,31,96,179.37,73.64,393,178.76,91.22,381,2643.7200000000003,2429.18,3626,"Nicollet County, Minnesota",0.666566135286515,0.456412213740458,0.729100937672366,0.469186351706037,0.645833333333333,0
27105,1537.6399999999999,1274.37,3143,0,0,12,110.75999999999999,69.64,272,80.8,34.35,167,539.8,413.7,1347,808.09,650.11,1277,"Nobles County, Minnesota",0.489226853324849,0.483832335329341,0.632803445575568,0.400742390497402,0.407205882352941,0
27107,478.54,358.57,781,0,0,12,0,0,4,0,0,8,9,0,82,427.98,294.52,631,"Norman County, Minnesota",0.612727272727273,0,0.678256735340729,0.109756097560976,0,0
27109,10512.99,9866.96,17569,6,0,79,928.63,625.06,1427,740.47,436.84,2036,480.22,227.67,1417,8119.62,7466.55,11790,"Olmsted County, Minnesota",0.59838294723661,0.363688605108055,0.688687022900763,0.338899082568807,0.650756832515767,0.0759493670886076
27111,3875.02,3456.84,5927,0,0,57,0,0,40,63,20.5,201,225.47,104.78,405,3437.6,3041.4,4980,"Otter Tail County, Minnesota",0.653791125358529,0.313432835820896,0.690281124497992,0.556716049382716,0,0
27113,1080.64,966.02,1731,13,0,67,0,0,26,0,0,22,54.5,13.5,92,943.9300000000001,839.83,1460,"Pennington County, Minnesota",0.624286539572501,0,0.646527397260274,0.592391304347826,0,0.194029850746269
27115,1484.13,1291.21,2925,82.89,14.41,213,0,0,10,0,0,42,15.5,0,95,1351.46,1160.26,2488,"Pine County, Minnesota",0.507394871794872,0,0.543191318327974,0.163157894736842,0,0.389154929577465
27117,760.76,667.08,1351,0,0,10,0,0,12,0,0,24,76.43,13.8,170,672.37,592.5699999999999,1089,"Pipestone County, Minnesota",0.563108808290155,0,0.617419651056015,0.449588235294118,0,0
27119,2330.26,2018.97,3805,0,0,62,0,0,28,49.14,3.36,142,190.3,81.66,451,2012.8899999999999,1708.77,2954,"Polk County, Minnesota",0.61242049934297,0.346056338028169,0.681411645226811,0.421951219512195,0,0
27121,673.75,610.15,1021,0,0,6,0,0,20,0,0,16,0,0,23,642.57,584.85,938,"Pope County, Minnesota",0.659892262487757,0,0.685042643923241,0,0,0
27123,31151.86,27925.08,62002,57,0,502,6848.09,4833.0199999999995,15316,4619.25,2370.06,12522,3229.66,1448.29,7627,16842.55,14735.81,22761,"Ramsey County, Minnesota",0.502433147317829,0.368890752275994,0.739974078467554,0.423450898125082,0.447120005223296,0.113545816733068
27125,374.86,301.6,554,0,0,18,0,0,0,0,0,2,0,0,34,331.22,244.93,488,"Red Lake County, Minnesota",0.676642599277978,0,0.678729508196721,0,NA,0
27127,1112.55,923.24,1838,98.2,34.09,178,9,0,43,0,0,14,27.5,4.5,82,939.67,730.74,1431,"Redwood County, Minnesota",0.605304678998912,0,0.656652690426275,0.335365853658537,0.209302325581395,0.551685393258427
27129,1164.28,995.7,1891,14.5,5,25,0,0,6,0,0,10,155.5,19,315,1017.02,864.1,1485,"Renville County, Minnesota",0.615695399259651,0,0.684861952861953,0.493650793650794,0,0.58
27131,4123.97,3810.17,7027,0,0,26,41.5,18.5,111,165.71,72.67999999999999,587,415.91,247.13,1134,3481.02,3174.25,4996,"Rice County, Minnesota",0.58687491105735,0.282299829642249,0.696761409127302,0.366763668430335,0.373873873873874,0
27133,893.56,809.75,1308,0,0,4,0,0,10,0,0,18,35.5,6,79,837.9300000000001,754.75,1167,"Rock County, Minnesota",0.683149847094801,0,0.718020565552699,0.449367088607595,0,0
27135,1288.38,1163.95,1889,21,4,54,44.5,15.5,82,0,0,16,0,0,28,1159.79,1032.4,1644,"Roseau County, Minnesota",0.682043409211223,0,0.705468369829684,0,0.542682926829268,0.388888888888889
27137,11624.47,10515.34,18569,180.54,48.56,621,25,11,149,144.5,21.3,519,120.5,40.5,396,10134.64,9148.48,15501,"St. Louis County, Minnesota",0.626014863482148,0.278420038535645,0.653805560931553,0.304292929292929,0.167785234899329,0.290724637681159
27139,15158.81,14554.66,21394,12,6,182,1102.11,786.1,1492,660.04,393.04,1330,926.49,564.77,1962,12069.51,11407,15486,"Scott County, Minnesota",0.70855426755165,0.496270676691729,0.77938202247191,0.472217125382263,0.738679624664879,0.0659340659340659
27141,8785.27,8278.5,12446,0,0,47,54,27,177,151.57999999999998,74.1,496,202,72,469,7864.83,7399.25,10718,"Sherburne County, Minnesota",0.705870962558252,0.305604838709677,0.733796417242023,0.430703624733475,0.305084745762712,0
27143,957.89,788.1899999999999,1571,0,0,4,0,0,10,0,0,26,187.83,103.92,376,752.4300000000001,587.45,1097,"Sibley County, Minnesota",0.60973265436028,0,0.685897903372835,0.499547872340426,0,0
27145,10610.02,9942.74,17331,0,0,45,162.24,73.36,293,512.27,281.9,2361,414.55,166.01,1066,9370.03,8656.45,13019,"Stearns County, Minnesota",0.612198949858635,0.216971622193986,0.719719640525386,0.388883677298311,0.553720136518771,0
27147,3070.16,2919.58,5270,0,0,4,12,6,58,109.08000000000001,52.019999999999996,295,323.03,144.76,704,2671.77,2429.4,4078,"Steele County, Minnesota",0.582573055028463,0.369762711864407,0.655166748406081,0.458849431818182,0.206896551724138,0
27149,916.62,783.74,1217,0,0,6,0,0,8,0,0,12,58,22,94,816.31,681.1700000000001,1058,"Stevens County, Minnesota",0.753179950698439,0,0.7715595463138,0.617021276595745,0,0
27151,680.52,592.9,1221,0,0,6,0,0,10,0,0,18,55.5,7,123,617.44,531.7,1046,"Swift County, Minnesota",0.557346437346437,0,0.590286806883365,0.451219512195122,0,0
27153,828.49,677.49,1628,0,0,12,0,0,22,0,0,6,76.83,31.61,302,728.64,576.9,1250,"Todd County, Minnesota",0.508900491400491,0,0.582912,0.254403973509934,0,0
27155,305.86,207.71999999999997,435,37.5,0,79,0,0,0,0,0,2,0,0,22,229.38,162.20000000000002,318,"Traverse County, Minnesota",0.703126436781609,0,0.721320754716981,0,NA,0.474683544303797
27157,2169.65,2024.6,3041,0,0,10,0,0,16,0,0,46,94.5,25.5,177,2026.4099999999999,1895.3500000000001,2740,"Wabasha County, Minnesota",0.713465965143045,0,0.739565693430657,0.533898305084746,0,0
27159,1092.11,972.7,1784,0,0,4,0,0,18,0,0,34,0,0,30,1013.7,897.95,1630,"Wadena County, Minnesota",0.612169282511211,0,0.621901840490798,0,0,0
27161,1539.69,1388.35,2545,0,0,8,0,0,22,23,8,70,84.55000000000001,37.46,217,1400.43,1260.4,2190,"Waseca County, Minnesota",0.604986247544204,0.328571428571429,0.639465753424658,0.38963133640553,0,0
27163,22359.77,21174.87,31794,0,0,78,1968.47,1377,2614,1298.67,753.36,2131,1269.18,631.95,2147,17266.99,16057.21,23113,"Washington County, Minnesota",0.703270113857961,0.609418113561708,0.747068316531822,0.591141127154169,0.75304896710023,0
27165,634.63,521,1205,0,0,0,0,0,10,0,0,22,284.17,167.14,601,392.68,292.39,564,"Watonwan County, Minnesota",0.526663900414938,0,0.696241134751773,0.472828618968386,0,NA
27167,512.5,375.5,766,0,0,20,0,0,0,0,0,8,0,0,29,474.59000000000003,352.89,679,"Wilkin County, Minnesota",0.669060052219321,0,0.698954344624448,0,NA,0
27169,2327.62,2056.43,3827,0,0,12,30.5,3.5,104,45.8,4.5,135,95.5,12,239,2042.89,1772.46,3168,"Winona County, Minnesota",0.608210086229423,0.339259259259259,0.644851641414141,0.399581589958159,0.293269230769231,0
27171,15667.25,14864.82,21213,0,0,56,55,27.5,229,168,60.5,393,478.85,224.78,865,14408.08,13648.18,19006,"Wright County, Minnesota",0.738568330740584,0.427480916030534,0.758080606124382,0.553583815028902,0.240174672489083,0
27173,668.11,538.15,1079,60.5,5,113,0,0,10,0,0,14,34.5,6.5,92,559.9200000000001,459.2,824,"Yellow Medicine County, Minnesota",0.619193697868397,0,0.679514563106796,0.375,0,0.535398230088496
28001,478.68,374.53,2629,0,0,0,0,0,6,423.59,324.97,2365,0,0,18,108.88,30.8,224,"Adams County, Mississippi",0.182076835298593,0.179107822410148,0.486071428571429,0,0,NA
28003,1774.18,1577.68,4251,0,0,6,0,0,26,100.05999999999999,53.12,597,61.15,28.29,198,1559.6,1396.3600000000001,3312,"Alcorn County, Mississippi",0.417355916254999,0.167604690117253,0.470893719806763,0.308838383838384,0,0
28005,149.19,114.55000000000001,866,0,0,0,0,0,0,113.62,81.49000000000001,703,0,0,4,62.93,11.969999999999999,151,"Amite County, Mississippi",0.172274826789838,0.161621621621622,0.416754966887417,0,NA,NA
28007,1011.15,845.98,2612,0,0,0,9,3,44,425.49,288.34000000000003,1380,27,7,56,552.28,489.3,1124,"Attala County, Mississippi",0.387117151607963,0.308326086956522,0.49135231316726,0.482142857142857,0.204545454545455,NA
28009,297.93,217.51999999999998,848,0,0,4,0,0,0,116.67999999999999,35.989999999999995,380,9,3,38,184.56,136.38,400,"Benton County, Mississippi",0.351332547169811,0.307052631578947,0.4614,0.236842105263158,NA,0
28011,960.6,616.25,4306,0,0,2,0,0,36,649.0799999999999,312.25,3496,12,4,84,307.59000000000003,195.3,684,"Bolivar County, Mississippi",0.223084068741291,0.185663615560641,0.44969298245614,0.142857142857143,0,0
28013,725.38,614.61,1879,0,0,4,0,0,12,166.56,63.52,550,78.22,29.72,258,559.94,434.59,1021,"Calhoun County, Mississippi",0.386045769026078,0.302836363636364,0.548423114593536,0.303178294573643,0,0
28015,196.39999999999998,165.4,775,0,0,0,0,0,6,107.77000000000001,72.31,413,6,0,28,104.6,64.9,320,"Carroll County, Mississippi",0.25341935483871,0.260944309927361,0.326875,0.214285714285714,0,NA
28017,828.28,701.55,2193,0,0,0,0,0,0,364.11,232.79,1195,55.84,15.6,126,474.75,405.11,864,"Chickasaw County, Mississippi",0.377692658458732,0.304694560669456,0.549479166666667,0.443174603174603,NA,NA
28019,479.74,398.04,981,0,0,0,0,0,0,115.9,31.5,340,0,0,10,377.03000000000003,309.6,611,"Choctaw County, Mississippi",0.489031600407747,0.340882352941176,0.617070376432079,0,NA,NA
28021,161.91,118.29,1093,0,0,0,0,0,6,147.54999999999998,105.91,1077,0,0,0,0,0,6,"Claiborne County, Mississippi",0.148133577310156,0.137000928505107,0,NA,0,NA
28023,814.04,723.6,2269,0,0,0,0,0,2,195.26,133.29,947,0,0,20,629.28,556,1286,"Clarke County, Mississippi",0.35876597620097,0.206187961985216,0.489331259720062,0,0,NA
28025,689.53,570.1899999999999,2236,0,0,0,0,0,14,439.71999999999997,340.79999999999995,1753,0,0,28,235.99,191.3,437,"Clay County, Mississippi",0.30837656529517,0.250838562464347,0.540022883295195,0,0,NA
28027,624.55,396.26,3116,0,0,0,0,0,10,557.46,341.51,2956,0,0,46,45,13,98,"Coahoma County, Mississippi",0.20043324775353,0.188585926928281,0.459183673469388,0,0,NA
28029,759.17,633.18,3273,0,0,0,0,0,2,440.86,303.95,2347,82.5,4.5,206,350.9,261.6,704,"Copiah County, Mississippi",0.231949282004277,0.187839795483596,0.4984375,0.400485436893204,0,NA
28031,542.02,408.04,2215,0,0,0,0,0,4,239.54999999999998,70.88,1090,23,0,94,414.85,271.46999999999997,1005,"Covington County, Mississippi",0.244704288939052,0.219770642201835,0.412786069651741,0.24468085106383,0,NA
28033,13258.74,12749.66,25690,0,0,34,211.96,108.4,446,3593.27,3097.4900000000002,9494,933.27,557.1,1655,8551.12,7994.8,13271,"DeSoto County, Mississippi",0.516105099260413,0.378477986096482,0.644346319041519,0.563909365558912,0.4752466367713,0
28035,3462.03,3067.67,8351,0,0,16,12,6,66,1135.91,803.45,4234,131.32999999999998,39.7,290,2104.95,1875.6000000000001,3515,"Forrest County, Mississippi",0.41456472278769,0.268282947567312,0.598847795163585,0.452862068965517,0.181818181818182,0
28037,388.33000000000004,347.05,1032,0,0,2,0,0,8,116.07000000000001,78.44,426,0,0,0,276.15,239.29999999999998,590,"Franklin County, Mississippi",0.376288759689923,0.272464788732394,0.468050847457627,NA,0,0
28039,1156.74,1025.9,2966,0,0,4,0,0,22,101.96,29.07,278,34,7,100,1082.64,930.19,2526,"George County, Mississippi",0.39,0.366762589928058,0.428598574821853,0.34,0,0
28041,546.98,425.98,1550,0,0,2,0,0,2,115.1,18.9,306,0,0,10,470.40000000000003,354.39,1212,"Greene County, Mississippi",0.352890322580645,0.376143790849673,0.388118811881188,0,0,0
28043,1436.31,1366.31,3130,0,0,2,0,0,18,503.08000000000004,441.4,1550,0,0,18,913.17,853.6500000000001,1488,"Grenada County, Mississippi",0.458884984025559,0.324567741935484,0.613689516129032,0,0,0
28045,2026.75,1898.59,5081,0,0,16,0,0,48,179.46,93.64,607,19,0,115,1728.17,1606.55,4092,"Hancock County, Mississippi",0.398888014170439,0.295650741350906,0.422328934506354,0.165217391304348,0,0
28047,11157.35,10280.31,23071,0,0,46,372.76,259.17,674,2697.09,2062.09,7968,681.42,275.65,1364,7317.38,6501.12,12231,"Harrison County, Mississippi",0.483609293051883,0.338490210843373,0.598265064181179,0.499574780058651,0.553056379821958,0
28049,7713.7,6454.5599999999995,28979,0,0,20,161.1,117.6,256,6105.18,4694.04,25702,164.34,37.5,506,1404.84,1228.57,2403,"Hinds County, Mississippi",0.266182407950585,0.237537156641507,0.584619225967541,0.324782608695652,0.629296875,0
28051,370.7,204.09,2572,0,0,0,0,0,0,368.6,202.91,2558,0,0,0,0,0,14,"Holmes County, Mississippi",0.144129082426128,0.144096950742768,0,NA,NA,NA
28053,96.81,40.099999999999994,1322,0,0,0,0,0,8,93.77,38.82000000000001,1282,0,0,16,0,0,14,"Humphreys County, Mississippi",0.0732299546142209,0.0731435257410296,0,0,0,NA
28057,1203.03,994.16,2800,0,0,2,0,0,8,101,0,206,0,0,22,1122.1299999999999,918,2530,"Itawamba County, Mississippi",0.429653571428571,0.490291262135922,0.443529644268775,0,0,0
28059,8541.07,8129.08,18977,0,0,72,347.67,232.8,529,1485.59,1160.77,5105,623.1,385.78000000000003,1518,6172.93,5773.6900000000005,11555,"Jackson County, Mississippi",0.45007482742267,0.291006856023506,0.534221549112938,0.410474308300395,0.657221172022684,0
28061,630.8399999999999,522.54,1662,0,0,0,0,0,4,400.53,293.97,1178,0,0,10,239.16,184.7,448,"Jasper County, Mississippi",0.37956678700361,0.340008488964346,0.533839285714286,0,0,NA
28063,203.74,165.7,953,0,0,0,0,0,0,195.37,158.05,935,0,0,0,0,0,18,"Jefferson County, Mississippi",0.213788037775446,0.208951871657754,0,NA,NA,NA
28065,263.75,187.7,1001,0,0,0,0,0,0,213.55,121.74000000000001,854,0,0,14,76,20.5,125,"Jefferson Davis County, Mississippi",0.263486513486513,0.250058548009368,0.608,0,NA,NA
28067,3137.66,2752.82,8734,30,3,64,0,0,46,801.48,493.84000000000003,3213,293.49,65.59,721,2094.54,1881.8,4534,"Jones County, Mississippi",0.359246622395237,0.249449112978525,0.461962946625496,0.407059639389736,0,0.46875
28069,208.84,143.59,840,0,0,2,0,0,0,179.38,117.63999999999999,802,0,0,0,0,0,30,"Kemper County, Mississippi",0.248619047619048,0.223665835411471,0,NA,NA,0
28071,2927.54,2835.62,5533,0,0,14,65,30,100,555.52,475.7,1761,105.99,36.269999999999996,234,2226.38,2093.5,3342,"Lafayette County, Mississippi",0.529105367793241,0.315457126632595,0.666181926989826,0.452948717948718,0.65,0
28073,3871.49,3657.53,8096,0,0,2,166.5,91.5,180,737.41,491.15,2050,115.84,74.1,344,2935.92,2639.4,5240,"Lamar County, Mississippi",0.478197875494071,0.359712195121951,0.560290076335878,0.336744186046512,0.925,0
28075,3255.96,2861.54,9198,0,0,5,19,6,100,1196.67,868.13,5069,21,9,232,1967.14,1774.2,3786,"Lauderdale County, Mississippi",0.353985649054142,0.236076149141843,0.519582673005811,0.0905172413793103,0.19,0
28077,531.19,425.67,1670,0,0,0,0,0,2,123.97,29.159999999999997,680,0,0,16,456.65000000000003,322.09000000000003,956,"Lawrence County, Mississippi",0.318077844311377,0.182308823529412,0.477667364016736,0,0,NA
28079,591.62,484.9,2237,0,0,12,0,0,12,280.96,208.62,1371,110.28999999999999,57.61,286,207.62,118.32,524,"Leake County, Mississippi",0.264470272686634,0.204930707512764,0.396221374045802,0.385629370629371,0,0
28081,5072.27,4683,11947,0,0,2,73.5,33.5,160,1367.55,998.48,4497,236.68,110.16,492,3477.48,3085.13,6540,"Lee County, Mississippi",0.42456432577216,0.304102735156771,0.531724770642202,0.481056910569106,0.459375,0
28083,798.77,622.99,3860,0,0,0,0,0,16,714.74,535.46,3614,17.5,3.5,104,35.5,5.5,126,"Leflore County, Mississippi",0.206935233160622,0.197769784172662,0.281746031746032,0.168269230769231,0,NA
28085,1504.87,1266.3700000000001,4629,0,0,6,0,0,18,364.37,187.25,1724,0,0,30,1220.76,1020.96,2833,"Lincoln County, Mississippi",0.325096133074098,0.21135150812065,0.430907165548888,0,0,0
28087,2490.37,2169.08,6990,0,0,4,0,0,42,895.77,649.53,4129,27.5,6.5,108,1487.97,1344.29,2617,"Lowndes County, Mississippi",0.356276108726752,0.216945991765561,0.568578525028659,0.25462962962963,0,0
28089,6141.47,5747.49,12779,0,0,6,340.48,211.2,450,1917.71,1582.8600000000001,6337,229.60999999999999,76.04,589,3721.59,3476.0499999999997,5249,"Madison County, Mississippi",0.480590813052665,0.302621114091842,0.70900933511145,0.389830220713073,0.756622222222222,0
28091,1015.69,880.25,2991,0,0,6,0,0,14,333.13,216.37,1326,10.5,3.5,50,676.6999999999999,555.9,1557,"Marion County, Mississippi",0.33958207957205,0.251229260935143,0.434617854849069,0.21,0,0
28093,922.97,721.12,3332,0,0,4,0,0,6,483.47,260.78999999999996,1945,122.4,37.29,280,395.87,276.01,1027,"Marshall County, Mississippi",0.277001800720288,0.248570694087404,0.385462512171373,0.437142857142857,0,0
28095,1499.68,1328.15,3165,0,0,0,0,0,16,179.68,96.86,632,0,0,30,1291.02,1152.05,2475,"Monroe County, Mississippi",0.473832543443918,0.284303797468354,0.521624242424242,0,0,NA
28097,308.68,221.6,1047,0,0,0,0,0,4,160.72,75.07,697,0,0,6,167.8,128.25,334,"Montgomery County, Mississippi",0.294823304680038,0.230588235294118,0.502395209580838,0,0,NA
28099,1106.07,991.9899999999999,3463,81.25,42.13,320,0,0,34,220.19,137.17000000000002,1024,6,0,38,850.77,733.44,1891,"Neshoba County, Mississippi",0.319396477043026,0.215029296875,0.449904812268641,0.157894736842105,0,0.25390625
28101,1266.78,1144.99,2905,20,0,60,0,0,22,295.69,177.91,1143,0,0,47,928.15,862.6500000000001,1607,"Newton County, Mississippi",0.436068846815835,0.258696412948381,0.577566894835096,0,0,0.333333333333333
28103,209.98000000000002,147.07,1268,0,0,0,0,0,4,200.78,139.6,1240,0,0,14,0,0,4,"Noxubee County, Mississippi",0.165599369085174,0.16191935483871,0,0,0,NA
28105,844.38,825.1400000000001,3185,0,0,4,92.5,42.5,100,342.99,247.78,2161,0,0,34,474.02,439.3,886,"Oktibbeha County, Mississippi",0.265111459968603,0.158718186024988,0.535011286681716,0,0.925,0
28107,1383.21,1184,4406,0,0,0,0,0,8,745.1,552.27,2908,28,7,64,644.24,567.6,1370,"Panola County, Mississippi",0.313937812074444,0.256224209078404,0.470248175182482,0.4375,0,NA
28109,2621.31,2336.65,6610,0,0,32,0,0,38,365.40999999999997,162.93,1044,68,11,176,2208.3,1944.56,5134,"Pearl River County, Mississippi",0.396567322239032,0.350009578544061,0.430132450331126,0.386363636363636,0,0
28111,502.99,321.13,1322,0,0,0,0,0,0,143,0,322,0,0,32,443.82,274.57,950,"Perry County, Mississippi",0.380476550680787,0.444099378881988,0.467178947368421,0,NA,NA
