year,cbsa_2013_fips,cbsa_2013_name,naics2_code,naics2_name,indicator,2006_ls_share,2006_im_share,2006_ns_share,2011_ls_share,2011_im_share,2011_ns_share,2015_ls_share,2015_im_share,2015_ns_share,value
2016,35840,North Port-Sarasota-Bradenton; FL Metropolitan Statistical Area,51,Information,Aggregate Wage,-0.311703,-0.0960372,0.0929555,-0.0133503,-0.0140934,0.1467087,-0.0366381,0.0053968,0.0167614,209000000
2016,35840,North Port-Sarasota-Bradenton; FL Metropolitan Statistical Area,51,Information,Employment,-0.0336289,-0.2078068,0.0457046,0.0630771,-0.1189803,0.0900637,0.0049255,-0.0215703,0.0172098,3542
2016,35840,North Port-Sarasota-Bradenton; FL Metropolitan Statistical Area,51,Information,GDP,-0.0660554,0.1744782,0.1126174,0.1230501,0.0799656,0.1062999,0.0355156,0.0312531,0.0172899,1170000000
2016,35840,North Port-Sarasota-Bradenton; FL Metropolitan Statistical Area,52,Finance and insurance,Aggregate Wage,-0.1076996,0.0165135,0.1227668,0.0826349,0.038965,0.1545853,-0.0013845,0.0022014,0.0167614,887000000
2016,35840,North Port-Sarasota-Bradenton; FL Metropolitan Statistical Area,52,Finance and insurance,Employment,-0.1953678,-0.0289629,0.0478888,-0.0882202,-0.0136279,0.0900214,-0.020993,0.0021271,0.0172098,8440
2016,35840,North Port-Sarasota-Bradenton; FL Metropolitan Statistical Area,52,Finance and insurance,GDP,-0.3426995,0.1592246,0.1092751,-0.2927361,0.2036902,0.1033549,-0.0261026,0.0181847,0.0172899,1210000000
2016,35840,North Port-Sarasota-Bradenton; FL Metropolitan Statistical Area,53,Real estate and rental and leasing,Aggregate Wage,0.1099761,-0.094676,0.1350002,0.026412,0.0923102,0.1496882,0.014877,0.0093371,0.0167614,306000000
2016,35840,North Port-Sarasota-Bradenton; FL Metropolitan Statistical Area,53,Real estate and rental and leasing,Employment,0.0698826,-0.0740691,0.0597143,0.0324684,0.0225803,0.0973271,-0.0071016,0.0085593,0.0172098,6330
2016,35840,North Port-Sarasota-Bradenton; FL Metropolitan Statistical Area,53,Real estate and rental and leasing,GDP,-0.1496801,0.0491001,0.1123255,-0.0481555,-0.0057474,0.1030193,-0.0352449,-0.0035411,0.0172899,5230000000
2016,35840,North Port-Sarasota-Bradenton; FL Metropolitan Statistical Area,54,"Professional, scientific, and technical services",Aggregate Wage,-0.1179733,0.1680669,0.1310121,0.0925857,0.0771897,0.1533198,0.0329176,0.0150312,0.0167614,1070000000
2016,35840,North Port-Sarasota-Bradenton; FL Metropolitan Statistical Area,54,"Professional, scientific, and technical services",Employment,0.7203844,0.1292143,0.1095115,0.337334,0.056738,0.1097498,0.0517342,0.0107455,0.0172098,18494
2016,35840,North Port-Sarasota-Bradenton; FL Metropolitan Statistical Area,54,"Professional, scientific, and technical services",GDP,0.5628342,0.1106328,0.1566879,0.3505288,0.0591513,0.1206538,0.0571405,0.0217973,0.0172899,2350000000
2016,35840,North Port-Sarasota-Bradenton; FL Metropolitan Statistical Area,55,Management of companies and enterprises,Aggregate Wage,0.6941335,0.221653,0.2191717,0.2783887,0.062367,0.1631204,0.1560847,-0.0244845,0.0167614,442000000
2016,35840,North Port-Sarasota-Bradenton; FL Metropolitan Statistical Area,55,Management of companies and enterprises,Employment,0.0489213,0.1607391,0.0661117,-0.2605243,0.0301074,0.0703367,0.0422035,-0.0051358,0.0172098,2933
2016,35840,North Port-Sarasota-Bradenton; FL Metropolitan Statistical Area,55,Management of companies and enterprises,GDP,0.0736713,0.1623983,0.1355146,-0.2586336,0.1215211,0.0850744,0.0309476,-0.0044119,0.0172899,455000000
2016,35840,North Port-Sarasota-Bradenton; FL Metropolitan Statistical Area,56,Administrative and support and waste management and remediation services,Aggregate Wage,-0.609513,-0.0116939,0.057145,0.0459137,0.0749949,0.1442393,0.0527101,0.013566,0.0167614,695000000
2016,35840,North Port-Sarasota-Bradenton; FL Metropolitan Statistical Area,56,Administrative and support and waste management and remediation services,Employment,-0.1355517,-0.0040354,0.040645,0.4828824,0.0696459,0.1107928,0.0957299,0.0038714,0.0172098,24361
2016,35840,North Port-Sarasota-Bradenton; FL Metropolitan Statistical Area,56,Administrative and support and waste management and remediation services,GDP,-0.2627645,0.0852582,0.078443,0.4240426,0.0618335,0.1199583,0.1015313,0.0059241,0.0172899,1520000000
2016,35840,North Port-Sarasota-Bradenton; FL Metropolitan Statistical Area,61,Educational services,Aggregate Wage,0.5320098,0.1949417,0.25363,-0.0164241,-0.0290876,0.1415001,0.0042553,-0.0030761,0.0167614,193000000
2016,35840,North Port-Sarasota-Bradenton; FL Metropolitan Statistical Area,61,Educational services,Employment,0.8373349,0.2709851,0.1385325,0.1291699,0.0577956,0.0982711,0.0288426,0.0137567,0.0172098,4997
2016,35840,North Port-Sarasota-Bradenton; FL Metropolitan Statistical Area,61,Educational services,GDP,0.5839145,-0.00792,0.1919478,0.0445694,-0.0869808,0.0992972,0.0269753,-0.021982,0.0172899,262000000
2016,35840,North Port-Sarasota-Bradenton; FL Metropolitan Statistical Area,62,Health care and social assistance,Aggregate Wage,0.0143133,0.156978,0.1589412,0.0608311,0.0053138,0.1483607,0.0048892,0.0074675,0.0167614,2290000000
2016,35840,North Port-Sarasota-Bradenton; FL Metropolitan Statistical Area,62,Health care and social assistance,Employment,-0.0144596,0.1662448,0.0709589,0.0360107,0.0148576,0.0947986,0.0028122,0.0087665,0.0172098,46600
2016,35840,North Port-Sarasota-Bradenton; FL Metropolitan Statistical Area,62,Health care and social assistance,GDP,-3.94e-5,0.1258015,0.1265137,0.0532685,0.0351365,0.1066109,0.0069308,0.008711,0.0172899,3390000000
2016,35840,North Port-Sarasota-Bradenton; FL Metropolitan Statistical Area,71,Arts; entertainment; and recreation,Aggregate Wage,0.106235,0.0549158,0.1492304,0.0108816,0.071731,0.150243,-0.0259295,0.0290421,0.0167614,351000000
2016,35840,North Port-Sarasota-Bradenton; FL Metropolitan Statistical Area,71,Arts; entertainment; and recreation,Employment,0.0854714,0.0641536,0.0693185,-0.0377359,0.0498954,0.0937327,-0.0465528,0.0163297,0.0172098,9253
2016,35840,North Port-Sarasota-Bradenton; FL Metropolitan Statistical Area,71,Arts; entertainment; and recreation,GDP,0.0238613,0.0512648,0.1263286,-0.0683652,0.0447489,0.1011172,-0.0362458,0.0028711,0.0172899,806000000
2016,35840,North Port-Sarasota-Bradenton; FL Metropolitan Statistical Area,72,Accommodation and food services,Aggregate Wage,-0.0052998,0.1723867,0.1545783,0.0670032,0.150059,0.1654493,-0.0445777,0.0298075,0.0167614,783000000
2016,35840,North Port-Sarasota-Bradenton; FL Metropolitan Statistical Area,72,Accommodation and food services,Employment,0.0132537,0.1245341,0.0684993,0.1124861,0.0823639,0.1019598,-0.0136742,0.0132714,0.0172098,33577
2016,35840,North Port-Sarasota-Bradenton; FL Metropolitan Statistical Area,72,Accommodation and food services,GDP,-0.1296594,-0.0487927,0.104095,-0.0750431,2.162e-4,0.100638,-0.0259353,-0.0127255,0.0172899,1190000000
2016,35840,North Port-Sarasota-Bradenton; FL Metropolitan Statistical Area,81,Other services (except public administration),Aggregate Wage,-0.0995694,0.0261923,0.1224545,0.0817493,0.0185444,0.1481818,0.024236,0.0137142,0.0167614,496000000
2016,35840,North Port-Sarasota-Bradenton; FL Metropolitan Statistical Area,81,Other services (except public administration),Employment,-0.0983466,0.0087319,0.045365,0.1049169,0.0026633,0.094223,0.0292152,0.0034557,0.0172098,13197
2016,35840,North Port-Sarasota-Bradenton; FL Metropolitan Statistical Area,81,Other services (except public administration),GDP,-0.1659085,-0.1380183,0.0751523,0.1171738,-0.0286425,0.1036101,0.0183943,0.0065976,0.0172899,799000000
2016,35840,North Port-Sarasota-Bradenton; FL Metropolitan Statistical Area,FH,Fishing; Hunting; Etc.,Aggregate Wage,1.118147,0.4002174,0.3008883,0.2222415,0.1589633,0.173519,-0.0329852,0.0387888,0.0167614,55700000
2016,35840,North Port-Sarasota-Bradenton; FL Metropolitan Statistical Area,FH,Fishing; Hunting; Etc.,Employment,0.5117636,0.0977936,0.1060393,-0.3327413,0.0169236,0.0759803,0.0973935,0.0029267,0.0172098,561
2016,35840,North Port-Sarasota-Bradenton; FL Metropolitan Statistical Area,FH,Fishing; Hunting; Etc.,GDP,1.084976,0.0925164,0.2830917,-0.1196019,0.0817787,0.1058442,-0.0424032,0.0416977,0.0172899,63900000
2016,35840,North Port-Sarasota-Bradenton; FL Metropolitan Statistical Area,FR,Farms,Aggregate Wage,-0.4420457,0.0441186,0.104588,-0.2803129,0.0710638,0.1414971,-0.0420174,0.0510182,0.0167614,74000000
2016,35840,North Port-Sarasota-Bradenton; FL Metropolitan Statistical Area,FR,Farms,Employment,-0.4040814,-0.0305859,0.055889,-0.342707,-0.089869,0.0927287,-0.2936708,-0.0190807,0.0172098,2939
2016,35840,North Port-Sarasota-Bradenton; FL Metropolitan Statistical Area,FR,Farms,GDP,-0.5500638,0.0392686,0.079646,-0.2382931,0.1035505,0.0999499,-0.2276601,0.0690236,0.0172899,176000000
2016,35840,North Port-Sarasota-Bradenton; FL Metropolitan Statistical Area,GVF,Federal Government,Aggregate Wage,-0.1707193,-0.0663072,0.1236274,0.0289768,-0.1855204,0.1384994,-0.0585648,-0.0130851,0.0167614,175000000
2016,35840,North Port-Sarasota-Bradenton; FL Metropolitan Statistical Area,GVF,Federal Government,Employment,-0.0375301,-0.0325718,0.0567754,0.0935553,-0.1157403,0.0916294,8.954e-4,-0.0044138,0.0172098,1925
2016,35840,North Port-Sarasota-Bradenton; FL Metropolitan Statistical Area,GVF,Federal Government,GDP,-0.1024631,-0.0454751,0.1084513,0.0673921,-0.1214606,0.1013889,-0.0146518,-4.75e-4,0.0172899,381000000
2016,35840,North Port-Sarasota-Bradenton; FL Metropolitan Statistical Area,GVL,Local Government,Aggregate Wage,-0.1300932,-0.0499314,0.1249597,-0.0470339,-0.0871512,0.1383288,-0.0393512,-6.044e-4,0.0167614,1120000000
2016,35840,North Port-Sarasota-Bradenton; FL Metropolitan Statistical Area,GVL,Local Government,Employment,-0.0465464,-0.0385967,0.0555691,0.0074394,-0.0770433,0.0901879,0.0036694,-0.0068695,0.0172098,22510
2016,35840,North Port-Sarasota-Bradenton; FL Metropolitan Statistical Area,GVL,Local Government,GDP,0.0169576,-0.1013343,0.11455510000000001,0.0036773,-0.0934234,0.0993085,0.0137737,-0.0127799,0.0172899,1900000000
2016,35840,North Port-Sarasota-Bradenton; FL Metropolitan Statistical Area,GVS,State Government,Aggregate Wage,-0.0861698,-0.0197507,0.1345614,0.0239577,-0.0703201,0.1458902,-0.0325425,-0.0043279,0.0167614,119000000
2016,35840,North Port-Sarasota-Bradenton; FL Metropolitan Statistical Area,GVS,State Government,Employment,0.0266451,-0.0314165,0.0640516,-0.0030572,-0.0740238,0.0892185,0.017292,-0.0106273,0.0172098,3002
2016,35840,North Port-Sarasota-Bradenton; FL Metropolitan Statistical Area,GVS,State Government,GDP,0.0094545,-0.0712623,0.1192732,1.87e-5,-0.0769862,0.10015,0.0237604,-0.0171059,0.0172899,214000000
2016,35840,North Port-Sarasota-Bradenton; FL Metropolitan Statistical Area,PH,Private Household Workers,Aggregate Wage,0.0971292,-0.1123625,0.1433697,0.0394036,-0.0085328,0.1628258,-0.0349799,-0.0863257,0.0167614,76700000
2016,35840,North Port-Sarasota-Bradenton; FL Metropolitan Statistical Area,PH,Private Household Workers,Employment,-0.2061694,0.2278579,0.0715951,-0.053211,0.0269806,0.0955735,-0.0234399,0.0011367,0.0172098,586
2016,35840,North Port-Sarasota-Bradenton; FL Metropolitan Statistical Area,PH,Private Household Workers,GDP,-0.0089482,-0.1962101,0.095172,0.0021874,0.0464173,0.1127179,-0.0408768,-0.0137294,0.0172899,123000000
2016,35840,North Port-Sarasota-Bradenton; FL Metropolitan Statistical Area,PNFTOT,Private non-narm total payroll employment,Aggregate Wage,-0.1297093,0.003258,0.1171166,0.0930486,0.03692,0.1526847,0.013769,0.0076969,0.0167614,11800000000
2016,35840,North Port-Sarasota-Bradenton; FL Metropolitan Statistical Area,PNFTOT,Private non-narm total payroll employment,Employment,-0.0034549,0.0045273,0.0572651,0.1265048,0.0276869,0.0987959,0.0193404,0.004901,0.0172098,266950
2016,35840,North Port-Sarasota-Bradenton; FL Metropolitan Statistical Area,PNFTOT,Private non-narm total payroll employment,GDP,-0.0961603,-0.0088713,0.101666,0.0384003,0.0247759,0.1051074,0.0101813,0.0031322,0.0172899,27400000000
2016,35840,North Port-Sarasota-Bradenton; FL Metropolitan Statistical Area,TOTAL,Total payroll employment (excluding military),Aggregate Wage,-0.1294264,-0.0022722,0.1183451,0.0741521,0.0197068,0.1509429,0.0068072,0.0063105,0.0167614,13400000000
2016,35840,North Port-Sarasota-Bradenton; FL Metropolitan Statistical Area,TOTAL,Total payroll employment (excluding military),Employment,-0.013309,3.619e-4,0.0572513,0.1037206,0.0138378,0.097669,0.0135168,0.0034189,0.0172098,298473
2016,35840,North Port-Sarasota-Bradenton; FL Metropolitan Statistical Area,TOTAL,Total payroll employment (excluding military),GDP,-0.0918952,-0.0156431,0.1025545,0.0335798,0.0142353,0.1045973,0.008196,0.0024016,0.0172899,30300000000
2016,36260,Ogden-Clearfield; UT Metropolitan Statistical Area,21,"Mining, quarrying, and oil and gas extraction",Aggregate Wage,0.1015866,-0.1993943,0.1232569,0.3865077,-0.3364652,0.1690854,0.0404917,-0.1709258,0.0167614,25000000
2016,36260,Ogden-Clearfield; UT Metropolitan Statistical Area,21,"Mining, quarrying, and oil and gas extraction",Employment,0.3575568,-0.2353248,0.1075817,0.4718383,-0.4580212,0.1241139,0.0595528,-0.2306087,0.0172098,198
2016,36260,Ogden-Clearfield; UT Metropolitan Statistical Area,21,"Mining, quarrying, and oil and gas extraction",GDP,-0.1011498,0.20535,0.1739601,0.1079066,0.0244121,0.1529061,-0.1339679,-0.0798164,0.0172899,75400000
2016,36260,Ogden-Clearfield; UT Metropolitan Statistical Area,22,Utilities,Aggregate Wage,-0.0797724,0.0151981,0.1344853,-0.022974,-0.0602499,0.137356,0.0262993,-0.0146005,0.0167614,42600000
2016,36260,Ogden-Clearfield; UT Metropolitan Statistical Area,22,Utilities,Employment,-0.0558102,-0.0207948,0.0548132,-0.01134,-0.0706927,0.089514,-0.00661,-0.0105998,0.0172098,404
2016,36260,Ogden-Clearfield; UT Metropolitan Statistical Area,22,Utilities,GDP,0.1680507,-0.0606238,0.1251134,0.1447395,-0.0950291,0.10609,0.0173706,0.0348937,0.0172899,179000000
2016,36260,Ogden-Clearfield; UT Metropolitan Statistical Area,23,Construction,Aggregate Wage,0.0886969,-0.1293887,0.1076329,0.1251432,0.1782782,0.1584482,0.0417007,0.0434525,0.0167614,829000000
2016,36260,Ogden-Clearfield; UT Metropolitan Statistical Area,23,Construction,Employment,0.1302891,-0.1825186,0.0420636,0.1878645,0.137153,0.1038649,0.027875,0.0243135,0.0172098,17721
2016,36260,Ogden-Clearfield; UT Metropolitan Statistical Area,23,Construction,GDP,0.2335994,-0.2435572,0.0945466,0.2908228,0.0890962,0.1224572,0.0066577,0.0201813,0.0172899,1750000000
2016,36260,Ogden-Clearfield; UT Metropolitan Statistical Area,31,Manufacturing,Aggregate Wage,0.202989,-0.1705629,0.1375063,0.0887686,-0.0349502,0.1472261,0.043076,-0.0196207,0.0167614,1890000000
2016,36260,Ogden-Clearfield; UT Metropolitan Statistical Area,31,Manufacturing,Employment,0.176715,-0.1564044,0.0573421,0.1151348,-0.0191541,0.0961721,0.0342083,-0.0151304,0.0172098,32270
2016,36260,Ogden-Clearfield; UT Metropolitan Statistical Area,31,Manufacturing,GDP,0.0708821,-0.0400122,0.1285891,-0.142796,0.0303234,0.0906475,0.0382953,0.0043106,0.0172899,4960000000
2016,36260,Ogden-Clearfield; UT Metropolitan Statistical Area,42,Wholesale trade,Aggregate Wage,0.1051582,-0.06462,0.1493509,-0.0089041,-0.0374286,0.1455296,0.00374,-0.0208372,0.0167614,366000000
2016,36260,Ogden-Clearfield; UT Metropolitan Statistical Area,42,Wholesale trade,Employment,0.0565745,-0.0674064,0.0627449,-0.023399,-0.0384467,0.0931297,-0.0383258,-0.014962,0.0172098,6626
2016,36260,Ogden-Clearfield; UT Metropolitan Statistical Area,42,Wholesale trade,GDP,-0.0059248,-0.0486917,0.1122293,-0.0485606,0.0343237,0.1053914,-0.0430642,-0.008373,0.0172899,977000000
2016,36260,Ogden-Clearfield; UT Metropolitan Statistical Area,44,Retail Trade,Aggregate Wage,0.1456539,-0.0827157,0.1377482,0.1012909,0.0031624,0.1507926,0.0282269,0.0061393,0.0167614,851000000
2016,36260,Ogden-Clearfield; UT Metropolitan Statistical Area,44,Retail Trade,Employment,0.0942122,-0.0165349,0.0624465,0.0395547,6.694e-4,0.0941535,0.0213954,-5.77e-5,0.0172098,29259
2016,36260,Ogden-Clearfield; UT Metropolitan Statistical Area,44,Retail Trade,GDP,0.0780681,-0.0374591,0.1174549,0.0188963,0.0585379,0.1067155,0.0249026,0.0068167,0.0172899,1880000000
2016,36260,Ogden-Clearfield; UT Metropolitan Statistical Area,48,Transportation and Warehousing,Aggregate Wage,-0.1063162,0.0461226,0.1181883,0.0601641,0.0803366,0.1491517,0.0348272,0.0127112,0.0167614,424000000
2016,36260,Ogden-Clearfield; UT Metropolitan Statistical Area,48,Transportation and Warehousing,Employment,-0.0891861,0.0856499,0.0563122,-0.0593693,0.0985595,0.0928507,0.0020638,0.0165876,0.0172098,8059
2016,36260,Ogden-Clearfield; UT Metropolitan Statistical Area,48,Transportation and Warehousing,GDP,-0.1076154,-0.0485464,0.102471,-0.0223526,-0.0266452,0.0999786,0.0135174,0.0110385,0.0172899,710000000
2016,36260,Ogden-Clearfield; UT Metropolitan Statistical Area,51,Information,Aggregate Wage,-0.150995,-0.0387994,0.1375589,-0.1092604,0.0099594,0.1508103,-0.1683982,0.0010798,0.0167614,97200000
2016,36260,Ogden-Clearfield; UT Metropolitan Statistical Area,51,Information,Employment,-0.1470992,-0.0862253,0.0561559,-0.1682813,-0.0109301,0.089578,-0.0640047,0.0117662,0.0172098,2011
2016,36260,Ogden-Clearfield; UT Metropolitan Statistical Area,51,Information,GDP,-0.2847887,0.1879274,0.1179534,-0.1016054,0.0458706,0.1066881,-0.0346618,0.0261276,0.0172899,387000000
2016,36260,Ogden-Clearfield; UT Metropolitan Statistical Area,52,Finance and insurance,Aggregate Wage,0.1741505,-0.0252166,0.1448418,0.1813247,0.0561616,0.1600144,0.034936,0.0141783,0.0167614,398000000
2016,36260,Ogden-Clearfield; UT Metropolitan Statistical Area,52,Finance and insurance,Employment,0.1122226,-0.1019291,0.0573611,0.1034832,-0.0344405,0.0945788,0.0129268,-2.535e-4,0.0172098,7134
2016,36260,Ogden-Clearfield; UT Metropolitan Statistical Area,52,Finance and insurance,GDP,0.0155327,-0.059057,0.1042146,0.2454494,-0.1186388,0.109523,-0.0045096,-0.0239405,0.0172899,1460000000
2016,36260,Ogden-Clearfield; UT Metropolitan Statistical Area,53,Real estate and rental and leasing,Aggregate Wage,0.1113486,-0.1239166,0.13318,0.0201702,0.068665,0.1518025,-0.0207605,7.959e-4,0.0167614,87800000
2016,36260,Ogden-Clearfield; UT Metropolitan Statistical Area,53,Real estate and rental and leasing,Employment,0.1088323,-0.1212773,0.0568894,0.0776267,0.0109627,0.0976011,-0.0074184,0.0073585,0.0172098,2491
2016,36260,Ogden-Clearfield; UT Metropolitan Statistical Area,53,Real estate and rental and leasing,GDP,0.1782825,0.0257432,0.1382525,0.0988625,-0.0080571,0.1110993,-0.0328382,-0.0036823,0.0172899,2490000000
2016,36260,Ogden-Clearfield; UT Metropolitan Statistical Area,54,"Professional, scientific, and technical services",Aggregate Wage,0.3684763,0.2442239,0.2054357,0.1166165,0.082713,0.1598172,0.0078661,0.0116694,0.0167614,857000000
2016,36260,Ogden-Clearfield; UT Metropolitan Statistical Area,54,"Professional, scientific, and technical services",Employment,0.305563,0.1598455,0.0919685,0.083884,0.0683703,0.1020244,-0.0091435,0.0114901,0.0172098,12825
2016,36260,Ogden-Clearfield; UT Metropolitan Statistical Area,54,"Professional, scientific, and technical services",GDP,0.2640937,0.1987192,0.1594949,0.0628592,0.0685285,0.1109154,-0.0071563,0.019538,0.0172899,1400000000
2016,36260,Ogden-Clearfield; UT Metropolitan Statistical Area,55,Management of companies and enterprises,Aggregate Wage,-0.4940056,0.158644,0.0976733,-0.1468538,0.0637501,0.1434103,5.266e-4,-0.0244845,0.0167614,92600000
2016,36260,Ogden-Clearfield; UT Metropolitan Statistical Area,55,Management of companies and enterprises,Employment,-0.2596012,0.1163917,0.0340078,0.1802999,0.0335398,0.097997,0.038252800000000003,-0.0051358,0.0172098,1607
2016,36260,Ogden-Clearfield; UT Metropolitan Statistical Area,55,Management of companies and enterprises,GDP,-0.1963096,0.0800165,0.0878671,0.211759,0.1513022,0.1166219,0.0746193,-0.0044119,0.0172899,192000000
2016,36260,Ogden-Clearfield; UT Metropolitan Statistical Area,56,Administrative and support and waste management and remediation services,Aggregate Wage,0.1323766,0.0424221,0.1477727,0.1413181,0.0670746,0.157867,0.0571911,0.0074366,0.0167614,383000000
2016,36260,Ogden-Clearfield; UT Metropolitan Statistical Area,56,Administrative and support and waste management and remediation services,Employment,0.1155203,0.0425947,0.0694776,0.1435041,0.0648579,0.1049829,0.0069714,3.04e-4,0.0172098,14477
2016,36260,Ogden-Clearfield; UT Metropolitan Statistical Area,56,Administrative and support and waste management and remediation services,GDP,0.2775179,0.1274018,0.1440589,0.2728989,0.041407,0.1228188,0.029339,-7.006e-4,0.0172899,818000000
2016,36260,Ogden-Clearfield; UT Metropolitan Statistical Area,61,Educational services,Aggregate Wage,1.294669,0.0661638,0.297282,0.2627627,-0.0753081,0.1526456,0.124623,-0.0048517,0.0167614,105000000
2016,36260,Ogden-Clearfield; UT Metropolitan Statistical Area,61,Educational services,Employment,1.388656,0.2792982,0.1535732,0.3900067,0.0568681,0.1038886,0.0685169,0.0132725,0.0172098,4063
2016,36260,Ogden-Clearfield; UT Metropolitan Statistical Area,61,Educational services,GDP,1.318344,-0.0927448,0.219789,0.359217,-0.1109816,0.1077252,0.060566,-0.0183182,0.0172899,165000000
2016,36260,Ogden-Clearfield; UT Metropolitan Statistical Area,62,Health care and social assistance,Aggregate Wage,0.1343481,0.1477405,0.1745204,0.0703279,0.0043059,0.1500478,0.024881,0.0093577,0.0167614,1130000000
2016,36260,Ogden-Clearfield; UT Metropolitan Statistical Area,62,Health care and social assistance,Employment,0.1517433,0.1454707,0.0825755,0.0717894,0.0112758,0.0966669,0.0151059,0.0093842,0.0172098,27404
2016,36260,Ogden-Clearfield; UT Metropolitan Statistical Area,62,Health care and social assistance,GDP,0.1272215,0.1143588,0.1393529,0.0772717,0.0328242,0.1083756,0.0291124,0.0101274,0.0172899,1710000000
2016,36260,Ogden-Clearfield; UT Metropolitan Statistical Area,71,Arts; entertainment; and recreation,Aggregate Wage,0.3159476,0.0823609,0.1810475,0.0756989,0.0712863,0.1562072,0.0158402,0.0248108,0.0167614,78900000
2016,36260,Ogden-Clearfield; UT Metropolitan Statistical Area,71,Arts; entertainment; and recreation,Employment,0.6765373,0.105877,0.1014612,0.3055994,0.0614438,0.1053461,0.0864988,0.0144147,0.0172098,5386
2016,36260,Ogden-Clearfield; UT Metropolitan Statistical Area,71,Arts; entertainment; and recreation,GDP,0.7261279,0.183162,0.1852579,0.254898,0.0749442,0.115851,0.0715621,0.0088692,0.0172899,275000000
2016,36260,Ogden-Clearfield; UT Metropolitan Statistical Area,72,Accommodation and food services,Aggregate Wage,0.0058609,0.1940036,0.1545207,0.0118007,0.1516124,0.155678,-0.0087076,0.0317597,0.0167614,311000000
2016,36260,Ogden-Clearfield; UT Metropolitan Statistical Area,72,Accommodation and food services,Employment,-0.0566699,0.1374948,0.0669568,-0.0478095,0.0821925,0.0960712,-0.0336298,0.0138348,0.0172098,17747
2016,36260,Ogden-Clearfield; UT Metropolitan Statistical Area,72,Accommodation and food services,GDP,-0.1447317,-0.0537186,0.105479,-0.1091247,-0.0011445,0.1022064,-0.0594275,-0.013598,0.0172899,459000000
2016,36260,Ogden-Clearfield; UT Metropolitan Statistical Area,81,Other services (except public administration),Aggregate Wage,0.0414971,-0.0035367,0.1450015,0.0657345,0.0100758,0.1523264,0.0160083,0.0070169,0.0167614,488000000
2016,36260,Ogden-Clearfield; UT Metropolitan Statistical Area,81,Other services (except public administration),Employment,0.0175416,-0.0043871,0.0598828,0.0211564,0.0056693,0.093806,0.0121246,4.633e-4,0.0172098,6670
2016,36260,Ogden-Clearfield; UT Metropolitan Statistical Area,81,Other services (except public administration),GDP,0.0924774,-0.1784111,0.1065878,0.0594228,-0.0309546,0.1042264,0.0046632,0.001583,0.0172899,430000000
2016,36260,Ogden-Clearfield; UT Metropolitan Statistical Area,FH,Fishing; Hunting; Etc.,Aggregate Wage,-0.1909062,0.1942489,0.121509,0.0575011,0.1466615,0.1637841,-0.0718016,0.0387888,0.0167614,7967000
2016,36260,Ogden-Clearfield; UT Metropolitan Statistical Area,FH,Fishing; Hunting; Etc.,Employment,-0.446739,0.0110661,0.0196145,0.0911529,0.0148545,0.1061138,-0.0201365,0.0029267,0.0172098,80
2016,36260,Ogden-Clearfield; UT Metropolitan Statistical Area,FH,Fishing; Hunting; Etc.,GDP,-0.4163434,-0.0496826,0.094568,-0.3143702,0.0841272,0.1200163,-0.0623344,0.0416977,0.0172899,1180769
2016,36260,Ogden-Clearfield; UT Metropolitan Statistical Area,FR,Farms,Aggregate Wage,0.0186903,0.0073803,0.1463001,0.1405314,0.0423131,0.1730625,0.1536149,0.0510182,0.0167614,21000000
2016,36260,Ogden-Clearfield; UT Metropolitan Statistical Area,FR,Farms,Employment,0.0815799,-0.0412915,0.0668115,0.0480584,-0.0894746,0.0913449,0.0414189,-0.0190807,0.0172098,3680
2016,36260,Ogden-Clearfield; UT Metropolitan Statistical Area,FR,Farms,GDP,0.1499335,0.0902959,0.1269497,0.1179329,0.0780183,0.1078643,-0.0721929,0.0690236,0.0172899,116000000
2016,36260,Ogden-Clearfield; UT Metropolitan Statistical Area,GVF,Federal Government,Aggregate Wage,-0.0362274,-0.0781853,0.1328056,0.0490204,-0.1794768,0.1322528,0.0367837,-0.0130851,0.0167614,1640000000
2016,36260,Ogden-Clearfield; UT Metropolitan Statistical Area,GVF,Federal Government,Employment,-0.0361296,-0.0391463,0.0604407,0.0071703,-0.1127917,0.0867487,0.032034,-0.0044138,0.0172098,19391
2016,36260,Ogden-Clearfield; UT Metropolitan Statistical Area,GVF,Federal Government,GDP,-0.0538333,-0.0563087,0.1148251,-0.0016125,-0.1182482,0.0964512,0.0171306,-4.75e-4,0.0172899,3200000000
2016,36260,Ogden-Clearfield; UT Metropolitan Statistical Area,GVL,Local Government,Aggregate Wage,0.1015979,-0.0720287,0.1525148,-0.0246024,-0.0865702,0.1364097,0.0165184,-6.044e-4,0.0167614,857000000
2016,36260,Ogden-Clearfield; UT Metropolitan Statistical Area,GVL,Local Government,Employment,0.1534022,-0.0564579,0.0736426,0.0214377,-0.0780266,0.091652,-0.0060879,-0.0068695,0.0172098,25033
2016,36260,Ogden-Clearfield; UT Metropolitan Statistical Area,GVL,Local Government,GDP,0.0056202,-0.1055557,0.1178427,-0.0599339,-0.0906519,0.0961825,-0.0073938,-0.0127799,0.0172899,1470000000
2016,36260,Ogden-Clearfield; UT Metropolitan Statistical Area,GVS,State Government,Aggregate Wage,0.040996199999999997,-0.0228229,0.142406,0.079202,-0.0703332,0.1459229,0.0109001,-0.0043279,0.0167614,254000000
